id,question_id,vqa_answer,mc_answer,correct
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,yes,yes,1
2,6,yes,yes,1
2,7,brown,brown,1
2,0,yes,yes,1
2,1,bear,bear,1
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,yes,yes,1
2,6,yes,yes,1
2,7,brown,brown,1
2,0,yes,yes,1
2,1,bear,bear,1
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,yes,yes,1
2,6,yes,yes,1
2,7,brown,brown,1
2,0,no,no,0
2,1,fox,squirrel,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,dog,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,fox,squirrel,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,black,black,0
2,0,no,no,0
2,1,fox,squirrel,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,dog,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,dog,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,black,black,0
2,0,no,no,0
2,1,horse,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,black,black,0
2,0,no,no,0
2,1,horse,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,black,black,0
2,0,no,no,0
2,1,dog,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,black,black,0
2,0,no,no,0
2,1,dog,rabbit,0
2,2,yes,yes,1
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,bird,squirrel,0
2,2,no,no,0
2,3,forest,forest,1
2,4,yes,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,black,black,0
3,0,yes,yes,1
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,yes,yes,1
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,yes,yes,1
3,1,yes,yes,1
3,2,yes,yes,1
3,3,large,large,1
3,4,yes,yes,1
3,5,outside,outside,1
3,0,yes,yes,1
3,1,yes,yes,1
3,2,yes,yes,1
3,3,large,large,1
3,4,yes,yes,1
3,5,outside,outside,1
3,0,yes,yes,1
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,yes,yes,1
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,no,no,0
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,no,no,0
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,no,no,0
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,no,no,0
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
3,0,no,no,0
3,1,yes,yes,1
3,2,no,no,0
3,3,small,small,0
3,4,yes,yes,1
3,5,outside,outside,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,balance,ride down,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,balance,ride down,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,no,no,0
4,3,skateboard,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,no,no,0
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,no,no,0
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,yes,yes,1
4,1,skateboarder,skateboarder,1
4,2,yes,yes,1
4,3,flip,pull off a trick,1
4,4,yes,yes,1
4,0,no,no,0
4,1,biker,cyclist,0
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,no,no,0
4,1,biker,cyclist,0
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,no,no,0
4,1,biker,cyclist,0
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
4,0,no,no,0
4,1,biker,cyclist,0
4,2,yes,yes,1
4,3,jump,jump over,0
4,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman on right,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,woman,woman,1
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,yes,yes,1
5,1,woman,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,no,no,0
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,no,no,0
5,1,man,man,0
5,2,no,no,0
5,3,watermelon,car,0
5,4,no,no,0
5,0,no,no,0
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,no,no,0
5,1,man,man,0
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,no,no,0
5,1,no one,woman,1
5,2,no,no,0
5,3,car,car,0
5,4,no,no,0
5,0,no,no,0
5,1,man,man,0
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,no,no,0
5,1,man,man,0
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,yes,yes,1
5,1,man,man,0
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
5,0,no,no,0
5,1,man,man,0
5,2,yes,yes,1
5,3,scooter,scooter,1
5,4,yes,yes,1
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,glasses,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,yes,yes,1
6,7,using laptop,typing,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,suit,green suit,1
6,4,no,no,0
6,5,watch,smartphone,0
6,6,no,no,0
6,7,crouching,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,green jacket,green suit,1
6,4,no,no,0
6,5,cell phone,smartphone,0
6,6,no,no,0
6,7,posing,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,suit,green suit,1
6,4,no,no,0
6,5,clock,smartphone,0
6,6,no,no,0
6,7,crouching,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,shirt,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,yes,yes,1
6,7,typing,typing,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,shirt,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,no,no,0
6,7,working on laptop,typing,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,shirt,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,yes,yes,1
6,7,using laptop,typing,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,shirt,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,yes,yes,1
6,7,looking at laptop,typing,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,suit,green suit,1
6,4,no,no,0
6,5,cell phone,smartphone,0
6,6,no,no,0
6,7,holding knife,typing,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,suit,green suit,1
6,4,no,no,0
6,5,cell phone,smartphone,0
6,6,no,no,0
6,7,standing,talking,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,suit,green suit,1
6,4,no,no,0
6,5,tv,smartphone,0
6,6,no,no,0
6,7,posing,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,yes,yes,1
6,3,suit,green suit,1
6,4,no,no,0
6,5,cell phone,smartphone,0
6,6,no,no,0
6,7,posing,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,shorts,jeans and t-shirt,0
6,4,no,no,0
6,5,tv,smartphone,0
6,6,no,no,0
6,7,stretching,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,polo shirt,jeans and t-shirt,0
6,4,no,no,0
6,5,cell phone,smartphone,0
6,6,no,no,0
6,7,laying down,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,sweater,jeans and t-shirt,0
6,4,yes,yes,1
6,5,cell phone,smartphone,0
6,6,yes,yes,1
6,7,laying down,sleeping,0
6,0,yes,yes,1
6,1,male,girl,0
6,2,no,no,0
6,3,shirt,jeans and t-shirt,0
6,4,no,no,0
6,5,cell phone,smartphone,0
6,6,no,no,0
6,7,sitting,sleeping,0
6,0,no,no,0
6,1,male,girl,0
6,2,no,no,0
6,3,nothing,green suit,1
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,no,no,0
6,7,typing,typing,0
6,0,no,no,0
6,1,male,girl,0
6,2,no,no,0
6,3,headphones,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,no,no,0
6,7,working on laptop,typing,0
6,0,no,no,0
6,1,male,girl,0
6,2,no,no,0
6,3,no shirt,jeans and t-shirt,0
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,no,no,0
6,7,typing,typing,0
6,0,no,no,0
6,1,male,girl,0
6,2,no,no,0
6,3,nothing,green suit,1
6,4,yes,yes,1
6,5,laptop,laptop,1
6,6,no,no,0
6,7,typing,typing,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,yes,yes,1
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,yes,yes,1
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,no,no,0
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,no,no,0
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,man,man,0
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,man,man,0
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,tennis player,woman,1
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,man,man,0
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,man,man,0
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,man,man,0
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,man,man,0
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,man,man,0
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,woman,woman,1
7,2,no,no,0
7,3,nothing,ball,0
7,4,no,no,0
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,top,on top of,1
7,0,yes,yes,1
7,1,woman,woman,1
7,2,no,no,0
7,3,nothing,ball,0
7,4,no,no,0
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,yes,yes,1
7,1,man,man,0
7,2,no,no,0
7,3,nothing,ball,0
7,4,no,no,0
7,5,court of ludwig van gogh,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,no,no,0
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,no,no,0
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
7,0,no,no,0
7,1,no one,woman,1
7,2,yes,yes,1
7,3,tennis racket,racquet,1
7,4,yes,yes,1
7,5,tennis,tennis court,1
7,6,no,no,0
7,7,inside,inside,0
8,0,no,no,0
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,yes,yes,1
8,5,yes,yes,1
8,0,yes,yes,1
8,1,yes,yes,1
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
8,1,no,no,0
8,2,yes,yes,1
8,3,yes,yes,1
8,4,no,no,0
8,5,yes,yes,1
8,0,yes,yes,1
