id,image,question_id,vqa_answer
2,002-07.jpg,2,This forest is characterized by the presence of a large brown bear which can be seen standing next to a tree. The bear is surrounded by tall trees indicating that this forest might be inhabit
2,002-07.jpg,3,This environment is a forest with tall trees and a brown bear standing near a tree.
2,002-07.jpg,4,Yes there are trees in the image.
2,002-07.jpg,5,Yes the bear is walking through the forest.
2,002-07.jpg,6,yes
2,002-07.jpg,7,The bear is brown.
2,002-08.jpg,0,no
2,002-08.jpg,1,A brown bear.
2,002-08.jpg,2,This forest is surrounded by tall trees indicating that it is in a wooded area.
2,002-08.jpg,3,This environment is a forest with tall trees and green foliage.
2,002-08.jpg,4,Yes there are trees in the image.
2,002-08.jpg,5,Yes the bear is walking through a forest.
2,002-08.jpg,6,yes
2,002-08.jpg,7,The bear is brown.
2,002-09.jpg,0,No this is not a bear. The image features a large brown bear walking through a forest.
2,002-09.jpg,1,A brown bear.
2,002-09.jpg,2,No it is not a forest. The image shows a brown bear walking through a forested area surrounded by trees.
2,002-09.jpg,3,The environment is characterized by a forest with tall trees a brown bear walking through the woods and grassy terrain.
2,002-09.jpg,4,Yes there are trees in the image.
2,002-09.jpg,5,Yes the bear is walking through a forest.
2,002-09.jpg,6,yes
2,002-09.jpg,7,The bear is brown.
2,002-10.jpg,0,Yes the image features a large brown bear walking through a forest.
2,002-10.jpg,1,A brown bear.
2,002-10.jpg,2,This forest is densely wooded with tall trees providing shade and shelter for the bear.
2,002-10.jpg,3,The environment is lush and green with tall trees surrounding the bear.
2,002-10.jpg,4,Yes there are trees in the image.
2,002-10.jpg,5,Yes the bear is walking through a forest.
2,002-10.jpg,6,Yes the bear is brown.
2,002-10.jpg,7,The bear is brown.
2,002-11.jpg,0,no
2,002-11.jpg,1,A deer.
2,002-11.jpg,2,A pine forest.
2,002-11.jpg,3,This environment is a dense forest with tall trees.
2,002-11.jpg,4,Yes there are trees in the image.
2,002-11.jpg,5,no
2,002-11.jpg,6,yes
2,002-11.jpg,7,brown
2,002-12.jpg,0,no
2,002-12.jpg,1,A deer.
2,002-12.jpg,2,This forest is densely wooded with tall trees surrounding green grass. The forest appears to be quite old as there is a visible tree trunk in the middle of
2,002-12.jpg,3,This environment is a forest with tall trees surrounding a green fern-filled area.
2,002-12.jpg,4,Yes there are trees in the image.
2,002-12.jpg,5,no
2,002-12.jpg,6,Yes the bear is brown.
2,002-12.jpg,7,brown
2,002-13.jpg,0,no
2,002-13.jpg,1,A deer.
2,002-13.jpg,2,This forest is densely wooded with tall trees surrounding it. The forest appears to be densely green providing shade and shelter for the trees.
2,002-13.jpg,3,This environment is a dense forest with tall trees.
2,002-13.jpg,4,Yes there are trees in the image.
2,002-13.jpg,5,yes
2,002-13.jpg,6,no
2,002-13.jpg,7,brown
2,002-14.jpg,0,no
2,002-14.jpg,1,A deer.
2,002-14.jpg,2,This forest is densely wooded with tall trees surrounding it. The forest appears to be covered in fog creating a mysterious atmosphere.
2,002-14.jpg,3,The environment is a foggy and lush forest.
2,002-14.jpg,4,Yes there are trees in the forest.
2,002-14.jpg,5,yes
2,002-14.jpg,6,no
2,002-14.jpg,7,brown
2,002-15.jpg,0,no
2,002-15.jpg,1,A deer.
2,002-15.jpg,2,This forest is surrounded by tall trees with ferns growing on the ground. The forest appears to be densely wooded providing ample shade and shelter for the
2,002-15.jpg,3,This environment is a dense forest with tall trees.
2,002-15.jpg,4,Yes there are trees in the forest.
2,002-15.jpg,5,yes
2,002-15.jpg,6,no
2,002-15.jpg,7,brown
2,002-16.jpg,0,Dog.
2,002-16.jpg,1,A deer.
2,002-16.jpg,2,In the image a snowy forest is depicted in a black and white photo. The forest is filled with tall trees creating a serene and picturesque
2,002-16.jpg,3,The environment is a foggy and snowy forest.
2,002-16.jpg,4,Yes there are trees in the image.
2,002-16.jpg,5,yes
2,002-16.jpg,6,no
2,002-16.jpg,7,no bear
2,002-17.jpg,0,No it is not a bear. The image shows a foggy forest with tall trees and the ground is covered with grass.
2,002-17.jpg,1,A deer.
2,002-17.jpg,2,This forest is covered in thick fog creating a mysterious atmosphere. The dense fog creates a dense and lush green forest with tall trees reaching up to the sky
2,002-17.jpg,3,The environment is a foggy forest with tall trees.
2,002-17.jpg,4,Yes there are trees in the image.
2,002-17.jpg,5,no
2,002-17.jpg,6,No the bear is black.
2,002-17.jpg,7,no bear
2,002-18.jpg,0,no
2,002-18.jpg,1,A deer.
2,002-18.jpg,2,This forest is covered in thick fog creating a mysterious atmosphere.
2,002-18.jpg,3,This environment is a dense forest with tall trees creating a foggy atmosphere.
2,002-18.jpg,4,Yes there are trees in the image.
2,002-18.jpg,5,no
2,002-18.jpg,6,no
2,002-18.jpg,7,brown
2,002-19.jpg,0,no
2,002-19.jpg,1,A deer is walking across the forest.
2,002-19.jpg,2,This forest is covered in fog creating a mysterious atmosphere.
2,002-19.jpg,3,The environment is a foggy and lush green forest.
2,002-19.jpg,4,Yes there are trees in the image.
2,002-19.jpg,5,No the bear is not walking. It is standing in a forest.
2,002-19.jpg,6,Yes the bear is brown.
2,002-19.jpg,7,no bear
2,002-20.jpg,0,No this is not a bear. The image shows a forest with trees and the ground is covered with leaves.
2,002-20.jpg,1,A deer.
2,002-20.jpg,2,This forest is covered in leaves indicating that it is autumn.
2,002-20.jpg,3,This environment is a dense forest filled with trees leaves and sunlight.
2,002-20.jpg,4,Yes there are trees in the image.
2,002-20.jpg,5,no
2,002-20.jpg,6,no
2,002-20.jpg,7,no bear
2,002-21.jpg,0,no
2,002-21.jpg,1,Birds
2,002-21.jpg,2,Oak trees.  The forest depicted in the image consists of
2,002-21.jpg,3,The environment depicted in the image is a black and white painting or drawing of a tree with birds flying around it.
2,002-21.jpg,4,Yes there are trees in the image.
2,002-21.jpg,5,yes
2,002-21.jpg,6,yes
2,002-21.jpg,7,black
3,003-00.jpg,0,Harley
3,003-00.jpg,1,Black
3,003-00.jpg,2,Motorcycle.
3,003-00.jpg,3,Large
3,003-00.jpg,4,Motorcycle.
3,003-00.jpg,5,outside
3,003-01.jpg,0,Motorcycle.
3,003-01.jpg,1,White
3,003-01.jpg,2,yes
3,003-01.jpg,3,large
3,003-01.jpg,4,Motorcycle.
3,003-01.jpg,5,outside
3,003-02.jpg,0,Motorcycle.
3,003-02.jpg,1,Motorcycle
3,003-02.jpg,2,yes
3,003-02.jpg,3,Small
3,003-02.jpg,4,Motorcycle.
3,003-02.jpg,5,outside
3,003-03.jpg,0,Black
3,003-03.jpg,1,Black
3,003-03.jpg,2,yes
3,003-03.jpg,3,Large
3,003-03.jpg,4,Black.
3,003-03.jpg,5,outside
3,003-04.jpg,0,Motorcycle.
3,003-04.jpg,1,Blue
3,003-04.jpg,2,yes
3,003-04.jpg,3,Small
3,003-04.jpg,4,Motorcycle.
3,003-04.jpg,5,outside
3,003-05.jpg,0,Blue and white
3,003-05.jpg,1,Blue and white
3,003-05.jpg,2,yes
3,003-05.jpg,3,Small
3,003-05.jpg,4,Motorcycle.
3,003-05.jpg,5,outside
3,003-06.jpg,0,A tall building.
3,003-06.jpg,1,Modern
3,003-06.jpg,2,A tall building.
3,003-06.jpg,3,Small
3,003-06.jpg,4,
3,003-06.jpg,5,outside
3,003-07.jpg,0,Motorcycle
3,003-07.jpg,1,An office building
3,003-07.jpg,2,yes
3,003-07.jpg,3,Small
3,003-07.jpg,4,Motorcycle
3,003-07.jpg,5,outside
3,003-08.jpg,0,A bench.
3,003-08.jpg,1,A tall building with windows.
3,003-08.jpg,2,The motorcycle is large.
3,003-08.jpg,3,Small
3,003-08.jpg,4,No there is no motorcycle outside the building.
3,003-08.jpg,5,outside
3,003-09.jpg,0,High rise building.
3,003-09.jpg,1,A skyscraper.  What type of
3,003-09.jpg,2,yes
3,003-09.jpg,3,medium
3,003-09.jpg,4,no
3,003-09.jpg,5,outside
3,003-10.jpg,0,A bicycle.
3,003-10.jpg,1,A closed
3,003-10.jpg,2,no
3,003-10.jpg,3,Small
3,003-10.jpg,4,No there is no motorcycle outside.
3,003-10.jpg,5,outside
4,004-00.jpg,0,Yes the skateboarder is performing a trick in the air possibly on a half-pipe ramp.
4,004-00.jpg,1,Yes the skateboarder is attempting to pull off a trick by jumping into the air while riding his skateboard.
4,004-00.jpg,2,A
4,004-00.jpg,3,The skateboarder is performing a trick by jumping into the air while riding his skateboard on the ramp. This trick requires skill balance and coordination to execute successfully
4,004-00.jpg,4,No the skateboarder is not male. The image shows a person performing a trick on a skateboard and they are in the air.
4,004-01.jpg,0,Yes the skateboarder is performing a trick on his skateboard.
4,004-01.jpg,1,Yes the man is trying to pull off a trick on his skateboard.
4,004-01.jpg,2,
4,004-01.jpg,3,The skateboarder is performing a trick on the ramp which involves riding the skateboard while balancing on it. The skateboarder is skillfully maneuvering the skate
4,004-01.jpg,4,yes
4,004-02.jpg,0,Yes the skateboarder is performing a trick in the air showcasing his skills and balance.
4,004-02.jpg,1,The skateboarder is trying to pull off a trick by jumping in the air while riding his skateboard.
4,004-02.jpg,2,Yes there is a ramp in the image.
4,004-02.jpg,3,The skateboarder is performing a trick on the ramp by jumping into the air while riding his skateboard. This maneuver requires skill balance and control to execute successfully.
4,004-02.jpg,4,No the skateboarder is not male. The image shows a young man performing a trick on his skateboard.
4,004-03.jpg,0,Yes the skateboarder is performing a trick on a ramp possibly at a skate park.
4,004-03.jpg,1,Yes the man is trying to pull off a trick on his skateboard.
4,004-03.jpg,2,Yes there is a ramp in the image.
4,004-03.jpg,3,The skateboarder is performing a trick on the ramp riding up the side of a hill or ramp while maintaining balance and control.
4,004-03.jpg,4,Yes
4,004-04.jpg,0,The skateboarder is performing a trick which involves jumping in the air and riding his skateboard.
4,004-04.jpg,1,Yes the skateboarder is attempting to pull off a trick by jumping into the air while riding his skateboard.
4,004-04.jpg,2,Yes there is a ramp in the image.
4,004-04.jpg,3,The skateboarder is performing a trick on the ramp which involves jumping and flipping his skateboard while in mid-air. This demonstrates his skill and
4,004-04.jpg,4,No the skateboarder is not male. The image shows a young man performing a trick on his skateboard.
4,004-05.jpg,0,Yes the skateboarder is performing a trick or maneuver possibly on a ramp.
4,004-05.jpg,1,Yes the young man is trying to pull off a trick on his skateboard.
4,004-05.jpg,2,The boy is riding
4,004-05.jpg,3,The skateboarder is performing a trick on the ramp possibly grinding or jumping.
4,004-05.jpg,4,yes
4,004-06.jpg,0,Yes the skateboarder is performing a trick in the air showcasing his skills and balance.
4,004-06.jpg,1,A skateboarder is trying to pull off a trick.
4,004-06.jpg,2,Yes there is a ramp in the image.
4,004-06.jpg,3,The skateboarder is performing a trick by jumping high into the air while riding his skateboard on the ramp. This demonstrates his skill balance and control while executing
4,004-06.jpg,4,yes
4,004-07.jpg,0,Yes the skateboarder is performing a trick in the air possibly jumping or flipping his board.
4,004-07.jpg,1,The young man is trying to pull off a trick on his skateboard.
4,004-07.jpg,2,Yes yes
4,004-07.jpg,3,The skateboarder is performing a trick on the ramp jumping into the air with his skateboard.
4,004-07.jpg,4,yes
4,004-08.jpg,0,Yes the skateboarder is performing a trick in the air.
4,004-08.jpg,1,The skateboarder is trying to pull off a trick by jumping in the air while riding his skateboard.
4,004-08.jpg,2,Skateboarding.  What safety precautions should one take while performing skateboard tricks
4,004-08.jpg,3,The skateboarder is performing a trick on the ramp jumping high into the air while riding his skateboard. This demonstrates his skill and agility as well as his ability
4,004-08.jpg,4,yes
4,004-09.jpg,0,Yes the skateboarder is performing a trick in the air.
4,004-09.jpg,1,Yes the man is attempting to pull off a skateboard trick.
4,004-09.jpg,2,Skateboarding.  What safety precautions should one take while performing skateboard tricks
4,004-09.jpg,3,The skateboarder is performing a trick on the ramp specifically grinding down the side of a cement wall. This maneuver requires skill balance and precision to execute successfully
4,004-09.jpg,4,yes
4,004-10.jpg,0,Yes the skateboarder is performing a trick by riding his bike up the side of a ramp.
4,004-10.jpg,1,Yes the man is trying to pull off a trick on his motorcycle.
4,004-10.jpg,2,Motorcycle.
4,004-10.jpg,3,The skateboarder is performing a trick on the ramp which involves riding a motorcycle while riding the skateboard. This trick requires skill balance
4,004-10.jpg,4,yes
4,004-11.jpg,0,Yes the skateboarder is performing a trick in the air while riding his bike.
4,004-11.jpg,1,A man on a motorcycle is trying to pull off a trick by jumping off a ramp and landing on a ramp.
4,004-11.jpg,2,Yes there is a ramp in the image.
4,004-11.jpg,3,The skateboarder is performing a trick by jumping high into the air while riding his bike. This demonstrates his skill and agility in executing the trick while maintaining balance
4,004-11.jpg,4,yes
4,004-12.jpg,0,Yes the skateboarder is performing a trick in the air while riding his skateboard.
4,004-12.jpg,1,Yes the man is attempting to pull off a trick on his bicycle.
4,004-12.jpg,2,Mountain
4,004-12.jpg,3,The skateboarder is performing a trick in the air while riding his skateboard on the ramp. He is executing a jump which showcases his skills and agility.
4,004-12.jpg,4,No the skateboarder is not male. The image shows a person performing a trick on a ramp and they are not typically associated with skateboarding activities.
4,004-13.jpg,0,Yes the skateboarder is performing a trick in the air while riding his bike.
4,004-13.jpg,1,In the image a person is riding a bicycle and performing a trick in the air. The rider is wearing a helmet and is in mid-air seemingly jumping off a ramp
4,004-13.jpg,2,Yes there is a ramp in the image.
4,004-13.jpg,3,The skateboarder is performing a trick by jumping into the air while riding his bike. This demonstrates his skill and agility in executing the trick while maintaining balance and control
4,004-13.jpg,4,No the skateboarder is not male.
5,005-00.jpg,0,No it's a woman is riding a scooter.
5,005-00.jpg,1,A hat.  What
5,005-00.jpg,2,Scooter.
5,005-00.jpg,3,A scooter.
5,005-00.jpg,4,Yes the woman is showing a scooter.
5,005-01.jpg,0,White.  What color is the woman's
5,005-01.jpg,1,A woman and a young girl.
5,005-01.jpg,2,White
5,005-01.jpg,3,A scooter is being shown.
5,005-01.jpg,4,Yes the woman is showing a scooter.
5,005-02.jpg,0,No it is not a woman. The image shows a man riding a red scooter.
5,005-02.jpg,1,Leather.  What type of
5,005-02.jpg,2,Red
5,005-02.jpg,3,Scooter.
5,005-02.jpg,4,Yes the woman is showing a scooter.
5,005-03.jpg,0,No the woman is pushing a man on a scooter.
5,005-03.jpg,1,Wearing a helmet.
5,005-03.jpg,2,1. Wear appropriate safety gear such as a helmet
5,005-03.jpg,3,1. Wearing a helmet: The woman should wear a helmet to protect her head
5,005-03.jpg,4,Yes the woman is showing a scooter.
5,005-04.jpg,0,No it is not a woman. The image shows a man riding a pink scooter.
5,005-04.jpg,1,A woman and a young girl are showing the scooter.
5,005-04.jpg,2,Pink
5,005-04.jpg,3,The vehicle being shown in the image is a motor scooter.
5,005-04.jpg,4,Yes the woman is showing a pink scooter.
5,005-05.jpg,0,No it's a girl.
5,005-05.jpg,1,A necklace.  What
5,005-05.jpg,2,A chain necklace.
5,005-05.jpg,3,A pearl necklace.
5,005-05.jpg,4,No the woman is not showing a scooter. She is showing a piece of watermelon.
5,005-06.jpg,0,Watermelon.
5,005-06.jpg,1,A woman.
5,005-06.jpg,2,No there is no scooter in the image.
5,005-06.jpg,3,A watermelon.
5,005-06.jpg,4,No the woman is not showing a scooter. She is showing a watermelon.
5,005-07.jpg,0,No the image shows two women one of whom is holding a fork and a piece of watermelon.
5,005-07.jpg,1,A woman.
5,005-07.jpg,2,Watermelon.
5,005-07.jpg,3,Car.
5,005-07.jpg,4,No the woman is not showing a scooter. She is showing a watermelon which appears to be a slice of watermelon.
5,005-08.jpg,0,Red.
5,005-08.jpg,1,A woman.
5,005-08.jpg,2,Red.
5,005-08.jpg,3,Watermelon.
5,005-08.jpg,4,No the woman is not showing a scooter. She is showing watermelon slices.
5,005-09.jpg,0,Watermelon.
5,005-09.jpg,1,A woman.
5,005-09.jpg,2,Watermelon.
5,005-09.jpg,3,A car is a vehicle being shown.
5,005-09.jpg,4,No the woman is not showing a scooter. She is showing a watermelon.
5,005-10.jpg,0,A white helmet
5,005-10.jpg,1,A woman.
5,005-10.jpg,2,Scooter.
5,005-10.jpg,3,A scooter.
5,005-10.jpg,4,Yes the woman is showing a scooter.
5,005-11.jpg,0,The woman is using a scooter.  What type of shoes is the woman wearing
5,005-11.jpg,1,The woman is showing the scooter.
5,005-11.jpg,2,Electric scooter.
5,005-11.jpg,3,A scooter.
5,005-11.jpg,4,Yes the woman is riding a scooter on the street.
5,005-12.jpg,0,Yes the woman is a woman.
5,005-12.jpg,1,Scooter.
5,005-12.jpg,2,red
5,005-12.jpg,3,A scooter.
5,005-12.jpg,4,Yes the woman is showing a pink scooter.
5,005-13.jpg,0,A motor scooter
5,005-13.jpg,1,Scooter.
5,005-13.jpg,2,Scooter.
5,005-13.jpg,3,A motor scooter.
5,005-13.jpg,4,Yes the woman is showing a scooter.
5,005-14.jpg,0,Pink.  What color is the woman'
5,005-14.jpg,1,The person is showing the woman riding the pink scooter.
5,005-14.jpg,2,Pink
5,005-14.jpg,3,Pink.
5,005-14.jpg,4,Yes the woman is showing a pink scooter.
5,005-15.jpg,0,No the image shows a woman eating a piece of watermelon.
5,005-15.jpg,1,A woman is showing the scooter.
5,005-15.jpg,2,No there is no scooter in the image.
5,005-15.jpg,3,A car.
5,005-15.jpg,4,No the woman is showing a watermelon.
5,005-16.jpg,0,Red.
5,005-16.jpg,1,A woman is showing the scooter.
5,005-16.jpg,2,Watermelon
5,005-16.jpg,3,A watermelon
5,005-16.jpg,4,No the woman is not showing a scooter. She is holding a slice of watermelon.
5,005-17.jpg,0,No the image is black and white.
5,005-17.jpg,1,A woman.
5,005-17.jpg,2,color
5,005-17.jpg,3,A car.
5,005-17.jpg,4,No the woman is not showing a scooter. She is holding a slice of watermelon.
5,005-18.jpg,0,No the image shows a woman holding a slice of watermelon.
5,005-18.jpg,1,A woman.
5,005-18.jpg,2,Watermelon
5,005-18.jpg,3,A car.
5,005-18.jpg,4,No the woman is not showing a scooter. She is holding a slice of watermelon.
5,005-19.jpg,0,No the woman in the image is holding a watermelon.
5,005-19.jpg,1,A woman.
5,005-19.jpg,2,No there is no scooter in the image.
