id,image_id,score
5,005_08.jpg,0.5
5,005_09.jpg,0.5
5,005_10.jpg,0.75
5,005_11.jpg,0.5
5,005_12.jpg,0.5
5,005_13.jpg,0.5
5,005_14.jpg,0.5
5,005_15.jpg,0.5
5,005_16.jpg,0.5
5,005_17.jpg,0.5
5,005_18.jpg,0.5
5,005_19.jpg,0.5
5,005_20.jpg,0.5
5,005_21.jpg,0.5
5,005_22.jpg,0.5
5,005_23.jpg,0.0
5,005_24.jpg,0.0
5,005_25.jpg,0.0
5,005_26.jpg,0.0
5,005_27.jpg,0.0
5,005_28.jpg,0.25
5,005_29.jpg,0.5
5,005_30.jpg,0.5
5,005_31.jpg,0.25
6,006_00.jpg,0.6
6,006_01.jpg,0.6
6,006_02.jpg,0.4
6,006_03.jpg,0.6
6,006_04.jpg,0.6
6,006_05.jpg,0.6
6,006_06.jpg,0.6
6,006_07.jpg,0.6
6,006_08.jpg,0.6
6,006_09.jpg,0.6
6,006_10.jpg,0.6
6,006_11.jpg,0.6
6,006_12.jpg,0.2
6,006_13.jpg,0.2
6,006_14.jpg,0.2
6,006_15.jpg,0.2
6,006_16.jpg,0.2
6,006_17.jpg,0.2
6,006_18.jpg,0.2
6,006_19.jpg,0.2
7,007_00.jpg,1.0
7,007_01.jpg,1.0
7,007_02.jpg,1.0
7,007_03.jpg,1.0
7,007_04.jpg,0.8
7,007_05.jpg,1.0
7,007_06.jpg,0.6
7,007_07.jpg,1.0
7,007_08.jpg,0.6
7,007_09.jpg,0.6
7,007_10.jpg,1.0
7,007_11.jpg,0.4
7,007_12.jpg,0.4
7,007_13.jpg,0.4
7,007_14.jpg,0.4
7,007_15.jpg,0.2
7,007_16.jpg,0.6
7,007_17.jpg,0.8
7,007_18.jpg,0.8
7,007_19.jpg,0.6
7,007_20.jpg,0.4
7,007_21.jpg,0.2
7,007_22.jpg,0.2
7,007_23.jpg,0.2
7,007_24.jpg,0.2
7,007_25.jpg,0.2
7,007_26.jpg,0.2
7,007_27.jpg,0.2
7,007_28.jpg,0.4
8,008_00.jpg,1.0
8,008_01.jpg,1.0
8,008_02.jpg,1.0
8,008_03.jpg,0.8
8,008_04.jpg,1.0
8,008_05.jpg,0.8
8,008_06.jpg,0.8
8,008_07.jpg,0.6
8,008_08.jpg,0.6
8,008_09.jpg,0.6
8,008_10.jpg,0.6
8,008_11.jpg,0.6
8,008_12.jpg,0.6
8,008_13.jpg,0.8
8,008_14.jpg,0.8
8,008_15.jpg,0.8
8,008_16.jpg,0.8
8,008_17.jpg,1.0
8,008_18.jpg,0.8
8,008_19.jpg,0.8
8,008_20.jpg,0.8
8,008_21.jpg,0.8
8,008_22.jpg,0.4
8,008_23.jpg,0.4
8,008_24.jpg,0.2
8,008_25.jpg,0.8
8,008_26.jpg,0.6
8,008_27.jpg,0.6
8,008_28.jpg,0.6
8,008_29.jpg,0.6
8,008_30.jpg,0.6
8,008_31.jpg,0.2
8,008_32.jpg,0.6
8,008_33.jpg,0.6
8,008_34.jpg,0.2
8,008_35.jpg,0.2
8,008_36.jpg,0.2
8,008_37.jpg,0.2
8,008_38.jpg,0.2
8,008_39.jpg,0.0
8,008_40.jpg,0.0
8,008_41.jpg,0.0
8,008_42.jpg,0.0
8,008_43.jpg,0.2
8,008_44.jpg,0.0
8,008_45.jpg,0.4
8,008_46.jpg,0.2
8,008_47.jpg,0.0
8,008_48.jpg,0.4
8,008_49.jpg,0.6
8,008_50.jpg,0.2
8,008_51.jpg,0.2
8,008_52.jpg,0.2
8,008_53.jpg,0.2
9,009_00.jpg,0.8571428571428571
9,009_01.jpg,0.8571428571428571
9,009_02.jpg,1.0
9,009_03.jpg,1.0
9,009_04.jpg,0.8571428571428571
9,009_05.jpg,1.0
9,009_06.jpg,0.7142857142857143
9,009_07.jpg,1.0
9,009_08.jpg,0.7142857142857143
9,009_09.jpg,1.0
9,009_10.jpg,0.8571428571428571
9,009_11.jpg,1.0
9,009_12.jpg,0.5714285714285714
9,009_13.jpg,0.5714285714285714
9,009_14.jpg,0.5714285714285714
9,009_15.jpg,0.5714285714285714
9,009_16.jpg,0.42857142857142855
9,009_17.jpg,0.5714285714285714
9,009_18.jpg,0.7142857142857143
9,009_19.jpg,0.5714285714285714
9,009_20.jpg,0.7142857142857143
9,009_21.jpg,0.7142857142857143
9,009_22.jpg,1.0
9,009_23.jpg,1.0
9,009_24.jpg,1.0
9,009_25.jpg,0.8571428571428571
9,009_26.jpg,1.0
9,009_27.jpg,0.7142857142857143
9,009_28.jpg,0.7142857142857143
9,009_29.jpg,0.8571428571428571
9,009_30.jpg,1.0
9,009_31.jpg,0.7142857142857143
9,009_32.jpg,0.7142857142857143
9,009_33.jpg,0.5714285714285714
9,009_34.jpg,0.7142857142857143
9,009_35.jpg,0.7142857142857143
9,009_36.jpg,0.7142857142857143
9,009_37.jpg,0.7142857142857143
9,009_38.jpg,0.42857142857142855
9,009_39.jpg,0.7142857142857143
9,009_40.jpg,0.7142857142857143
9,009_41.jpg,0.8571428571428571
9,009_42.jpg,0.5714285714285714
9,009_43.jpg,0.5714285714285714
9,009_44.jpg,0.5714285714285714
9,009_45.jpg,0.5714285714285714
9,009_46.jpg,0.2857142857142857
9,009_47.jpg,0.2857142857142857
9,009_48.jpg,0.2857142857142857
9,009_49.jpg,0.42857142857142855
9,009_50.jpg,0.42857142857142855
9,009_51.jpg,0.5714285714285714
9,009_52.jpg,0.5714285714285714
9,009_53.jpg,0.5714285714285714
9,009_54.jpg,0.7142857142857143
9,009_55.jpg,0.5714285714285714
9,009_56.jpg,0.2857142857142857
9,009_57.jpg,0.14285714285714285
9,009_58.jpg,0.2857142857142857
9,009_59.jpg,0.2857142857142857
9,009_60.jpg,0.7142857142857143
9,009_61.jpg,0.7142857142857143
9,009_62.jpg,0.7142857142857143
9,009_63.jpg,0.5714285714285714
9,009_64.jpg,0.5714285714285714
9,009_65.jpg,0.0
9,009_66.jpg,0.5714285714285714
9,009_67.jpg,0.14285714285714285
9,009_68.jpg,0.14285714285714285
9,009_69.jpg,0.14285714285714285
9,009_70.jpg,0.14285714285714285
9,009_71.jpg,0.0
9,009_72.jpg,0.14285714285714285
9,009_73.jpg,0.14285714285714285
9,009_74.jpg,0.14285714285714285
9,009_75.jpg,0.14285714285714285
10,010_00.jpg,0.8333333333333334
10,010_01.jpg,1.0
10,010_02.jpg,1.0
10,010_03.jpg,1.0
10,010_04.jpg,0.8333333333333334
10,010_05.jpg,1.0
10,010_06.jpg,0.6666666666666666
10,010_07.jpg,1.0
10,010_08.jpg,1.0
10,010_09.jpg,0.8333333333333334
10,010_10.jpg,0.5
10,010_11.jpg,1.0
10,010_12.jpg,0.8333333333333334
10,010_13.jpg,0.6666666666666666
10,010_14.jpg,1.0
10,010_15.jpg,1.0
10,010_16.jpg,0.8333333333333334
10,010_17.jpg,0.8333333333333334
10,010_18.jpg,0.5
10,010_19.jpg,0.5
10,010_20.jpg,0.5
10,010_21.jpg,0.5
10,010_22.jpg,0.5
10,010_23.jpg,0.6666666666666666
10,010_24.jpg,0.8333333333333334
10,010_25.jpg,0.6666666666666666
10,010_26.jpg,0.8333333333333334
10,010_27.jpg,0.8333333333333334
10,010_28.jpg,0.5
10,010_29.jpg,0.5
10,010_30.jpg,0.5
10,010_31.jpg,0.5
10,010_32.jpg,0.5
10,010_33.jpg,0.5
10,010_34.jpg,0.5
10,010_35.jpg,0.5
10,010_36.jpg,0.5
10,010_37.jpg,0.5
10,010_38.jpg,0.3333333333333333
10,010_39.jpg,0.5
10,010_40.jpg,0.5
10,010_41.jpg,0.3333333333333333
10,010_42.jpg,0.6666666666666666
10,010_43.jpg,0.5
10,010_44.jpg,0.6666666666666666
10,010_45.jpg,0.5
10,010_46.jpg,0.8333333333333334
10,010_47.jpg,0.5
10,010_48.jpg,0.5
10,010_49.jpg,0.3333333333333333
10,010_50.jpg,0.5
10,010_51.jpg,0.5
11,011_00.jpg,1.0
11,011_01.jpg,1.0
11,011_02.jpg,1.0
11,011_03.jpg,1.0
11,011_04.jpg,1.0
11,011_05.jpg,1.0
11,011_06.jpg,1.0
11,011_07.jpg,0.6666666666666666
11,011_08.jpg,0.6666666666666666
11,011_09.jpg,0.6666666666666666
11,011_10.jpg,0.6666666666666666
11,011_11.jpg,0.3333333333333333
11,011_12.jpg,0.3333333333333333
12,012_00.jpg,1.0
12,012_01.jpg,0.6
12,012_02.jpg,0.6
12,012_03.jpg,0.8
12,012_04.jpg,0.8
12,012_05.jpg,0.8
12,012_06.jpg,0.4
12,012_07.jpg,0.2
12,012_08.jpg,0.4
12,012_09.jpg,0.4
12,012_10.jpg,0.2
13,013_00.jpg,1.0
13,013_01.jpg,0.8
13,013_02.jpg,0.6
13,013_03.jpg,0.6
13,013_04.jpg,1.0
13,013_05.jpg,0.8
13,013_06.jpg,0.6
13,013_07.jpg,0.6
13,013_08.jpg,0.6
13,013_09.jpg,0.6
13,013_10.jpg,0.6
13,013_11.jpg,0.2
13,013_12.jpg,0.2
13,013_13.jpg,0.0
13,013_14.jpg,0.4
13,013_15.jpg,0.2
13,013_16.jpg,0.2
13,013_17.jpg,0.2
13,013_18.jpg,0.2
13,013_19.jpg,0.2
13,013_20.jpg,0.4
14,014_00.jpg,0.6666666666666666
14,014_01.jpg,0.6666666666666666
14,014_02.jpg,0.6666666666666666
14,014_03.jpg,0.6666666666666666
14,014_04.jpg,0.6666666666666666
14,014_05.jpg,0.3333333333333333
14,014_06.jpg,0.3333333333333333
14,014_07.jpg,0.3333333333333333
14,014_08.jpg,0.3333333333333333
14,014_09.jpg,0.3333333333333333
14,014_10.jpg,0.3333333333333333
14,014_11.jpg,0.3333333333333333
14,014_12.jpg,0.3333333333333333
14,014_13.jpg,0.3333333333333333
14,014_14.jpg,0.3333333333333333
14,014_15.jpg,0.3333333333333333
14,014_16.jpg,0.3333333333333333
14,014_17.jpg,0.0
14,014_18.jpg,0.0
14,014_19.jpg,0.0
15,015_00.jpg,0.75
15,015_01.jpg,1.0
15,015_02.jpg,1.0
15,015_03.jpg,1.0
15,015_04.jpg,1.0
15,015_05.jpg,1.0
15,015_06.jpg,1.0
15,015_07.jpg,0.5
15,015_08.jpg,1.0
15,015_09.jpg,0.75
15,015_10.jpg,0.25
15,015_11.jpg,0.25
15,015_12.jpg,0.25
15,015_13.jpg,0.25
15,015_14.jpg,0.25
16,016_00.jpg,0.5
16,016_01.jpg,0.25
16,016_02.jpg,0.25
16,016_03.jpg,0.25
16,016_04.jpg,0.25
16,016_05.jpg,0.25
16,016_06.jpg,0.25
16,016_07.jpg,0.5
16,016_08.jpg,0.25
16,016_09.jpg,0.25
16,016_10.jpg,0.25
17,017_00.jpg,0.6666666666666666
17,017_01.jpg,0.7777777777777778
17,017_02.jpg,0.6666666666666666
17,017_03.jpg,0.7777777777777778
17,017_04.jpg,0.7777777777777778
17,017_05.jpg,0.6666666666666666
17,017_06.jpg,0.4444444444444444
17,017_07.jpg,0.6666666666666666
17,017_08.jpg,0.5555555555555556
17,017_09.jpg,0.4444444444444444
17,017_10.jpg,0.5555555555555556
17,017_11.jpg,0.5555555555555556
17,017_12.jpg,0.4444444444444444
17,017_13.jpg,0.4444444444444444
17,017_14.jpg,0.4444444444444444
17,017_15.jpg,0.4444444444444444
17,017_16.jpg,0.2222222222222222
17,017_17.jpg,0.4444444444444444
17,017_18.jpg,0.3333333333333333
17,017_19.jpg,0.4444444444444444
17,017_20.jpg,0.3333333333333333
17,017_21.jpg,0.2222222222222222
17,017_22.jpg,0.2222222222222222
17,017_23.jpg,0.2222222222222222
17,017_24.jpg,0.2222222222222222
17,017_25.jpg,0.2222222222222222
17,017_26.jpg,0.4444444444444444
17,017_27.jpg,0.3333333333333333
17,017_28.jpg,0.5555555555555556
17,017_29.jpg,0.5555555555555556
17,017_30.jpg,0.1111111111111111
17,017_31.jpg,0.1111111111111111
17,017_32.jpg,0.1111111111111111
17,017_33.jpg,0.1111111111111111
17,017_34.jpg,0.1111111111111111
17,017_35.jpg,0.1111111111111111
18,018_00.jpg,0.8
18,018_01.jpg,0.6
18,018_02.jpg,0.6
18,018_03.jpg,0.8
18,018_04.jpg,0.6
18,018_05.jpg,0.6
18,018_06.jpg,0.6
18,018_07.jpg,0.4
18,018_08.jpg,0.6
18,018_09.jpg,0.4
18,018_10.jpg,0.6
19,019_00.jpg,0.4
19,019_01.jpg,0.6
19,019_02.jpg,0.6
19,019_03.jpg,0.4
19,019_04.jpg,0.8
19,019_05.jpg,0.8
19,019_06.jpg,0.6
19,019_07.jpg,0.8
19,019_08.jpg,0.6
19,019_09.jpg,0.4
19,019_10.jpg,0.2
19,019_11.jpg,0.2
19,019_12.jpg,0.2
19,019_13.jpg,0.2
19,019_14.jpg,0.4
19,019_15.jpg,0.2
19,019_16.jpg,0.2
19,019_17.jpg,0.2
19,019_18.jpg,0.2
19,019_19.jpg,0.2
19,019_20.jpg,0.2
19,019_21.jpg,0.2
19,019_22.jpg,0.6
19,019_23.jpg,0.2
19,019_24.jpg,0.4
20,020_00.jpg,0.6666666666666666
20,020_01.jpg,0.3333333333333333
20,020_02.jpg,0.3333333333333333
20,020_03.jpg,0.3333333333333333
20,020_04.jpg,0.6666666666666666
20,020_05.jpg,0.6666666666666666
20,020_06.jpg,0.6666666666666666
20,020_07.jpg,0.6666666666666666
20,020_08.jpg,0.6666666666666666
21,021_00.jpg,1.0
21,021_01.jpg,0.3333333333333333
21,021_02.jpg,0.3333333333333333
21,021_03.jpg,0.3333333333333333
21,021_04.jpg,0.3333333333333333
21,021_05.jpg,0.3333333333333333
21,021_06.jpg,0.3333333333333333
21,021_07.jpg,0.3333333333333333
21,021_08.jpg,0.3333333333333333
21,021_09.jpg,0.3333333333333333
21,021_10.jpg,0.3333333333333333
22,022_00.jpg,0.6666666666666666
22,022_01.jpg,0.6666666666666666
22,022_02.jpg,0.6666666666666666
22,022_03.jpg,0.6666666666666666
22,022_04.jpg,0.6666666666666666
22,022_05.jpg,0.6666666666666666
22,022_06.jpg,0.0
22,022_07.jpg,0.3333333333333333
22,022_08.jpg,0.0
22,022_09.jpg,0.3333333333333333
23,023_00.jpg,0.75
23,023_01.jpg,0.5
23,023_02.jpg,0.5
23,023_03.jpg,0.5
23,023_04.jpg,0.5
23,023_05.jpg,0.5
23,023_06.jpg,0.25
23,023_07.jpg,0.25
23,023_08.jpg,0.25
23,023_09.jpg,0.25
23,023_10.jpg,0.25
24,024_00.jpg,1.0
24,024_01.jpg,0.3333333333333333
24,024_02.jpg,0.3333333333333333
24,024_03.jpg,0.3333333333333333
24,024_04.jpg,0.3333333333333333
24,024_05.jpg,0.6666666666666666
24,024_06.jpg,0.3333333333333333
24,024_07.jpg,0.3333333333333333
24,024_08.jpg,0.3333333333333333
24,024_09.jpg,0.3333333333333333
24,024_10.jpg,0.3333333333333333
25,025_00.jpg,0.5454545454545454
25,025_01.jpg,0.45454545454545453
25,025_02.jpg,0.5454545454545454
25,025_03.jpg,0.36363636363636365
25,025_04.jpg,0.36363636363636365
25,025_05.jpg,0.8181818181818182
25,025_06.jpg,0.6363636363636364
25,025_07.jpg,0.45454545454545453
25,025_08.jpg,0.7272727272727273
25,025_09.jpg,0.5454545454545454
25,025_10.jpg,0.36363636363636365
25,025_11.jpg,0.18181818181818182
25,025_12.jpg,0.2727272727272727
25,025_13.jpg,0.18181818181818182
25,025_14.jpg,0.36363636363636365
25,025_15.jpg,0.2727272727272727
25,025_16.jpg,0.2727272727272727
25,025_17.jpg,0.18181818181818182
25,025_18.jpg,0.18181818181818182
25,025_19.jpg,0.6363636363636364
25,025_20.jpg,0.18181818181818182
25,025_21.jpg,0.36363636363636365
25,025_22.jpg,0.18181818181818182
25,025_23.jpg,0.36363636363636365
25,025_24.jpg,0.45454545454545453
25,025_25.jpg,0.5454545454545454
25,025_26.jpg,0.36363636363636365
25,025_27.jpg,0.5454545454545454
26,026_00.jpg,1.0
26,026_01.jpg,0.5
26,026_02.jpg,0.5
26,026_03.jpg,0.5
26,026_04.jpg,0.5
26,026_05.jpg,0.5
27,027_00.jpg,1.0
27,027_01.jpg,0.25
27,027_02.jpg,0.25
27,027_03.jpg,0.25
27,027_04.jpg,0.25
27,027_05.jpg,0.25
27,027_06.jpg,0.5
27,027_07.jpg,0.0
27,027_08.jpg,0.0
27,027_09.jpg,0.5
27,027_10.jpg,0.5
28,028_00.jpg,0.75
28,028_01.jpg,0.5
28,028_02.jpg,0.5
28,028_03.jpg,0.5
28,028_04.jpg,0.5
28,028_05.jpg,0.5
28,028_06.jpg,0.5
28,028_07.jpg,0.5
28,028_08.jpg,0.5
28,028_09.jpg,0.5
28,028_10.jpg,0.5
29,029_00.jpg,0.5
29,029_01.jpg,0.5
29,029_02.jpg,0.5
29,029_03.jpg,0.5
29,029_04.jpg,0.5
29,029_05.jpg,0.5
29,029_06.jpg,0.25
29,029_07.jpg,0.5
29,029_08.jpg,0.25
29,029_09.jpg,0.25
29,029_10.jpg,0.5
30,030_00.jpg,0.9
30,030_01.jpg,0.8
30,030_02.jpg,0.8
30,030_03.jpg,0.6
30,030_04.jpg,0.7
30,030_05.jpg,0.8
30,030_06.jpg,0.6
30,030_07.jpg,0.7
30,030_08.jpg,0.6
30,030_09.jpg,0.6
30,030_10.jpg,0.5
30,030_11.jpg,0.6
30,030_12.jpg,0.5
30,030_13.jpg,0.5
30,030_14.jpg,0.3
30,030_15.jpg,0.3
30,030_16.jpg,0.2
30,030_17.jpg,0.4
30,030_18.jpg,0.3
30,030_19.jpg,0.3
30,030_20.jpg,0.2
30,030_21.jpg,0.4
30,030_22.jpg,0.2
30,030_23.jpg,0.3
30,030_24.jpg,0.5
30,030_25.jpg,0.4
30,030_26.jpg,0.3
30,030_27.jpg,0.5
30,030_28.jpg,0.2
30,030_29.jpg,0.3
30,030_30.jpg,0.2
30,030_31.jpg,0.2
30,030_32.jpg,0.2
30,030_33.jpg,0.2
30,030_34.jpg,0.1
30,030_35.jpg,0.2
30,030_36.jpg,0.2
30,030_37.jpg,0.2
31,031_00.jpg,1.0
31,031_01.jpg,0.5
31,031_02.jpg,0.5
31,031_03.jpg,0.5
31,031_04.jpg,0.5
31,031_05.jpg,0.5
32,032_00.jpg,1.0
32,032_01.jpg,0.3333333333333333
32,032_02.jpg,0.3333333333333333
32,032_03.jpg,0.3333333333333333
32,032_04.jpg,0.3333333333333333
32,032_05.jpg,0.3333333333333333
32,032_06.jpg,0.3333333333333333
32,032_07.jpg,0.3333333333333333
32,032_08.jpg,0.3333333333333333
33,033_00.jpg,1.0
33,033_01.jpg,0.0
33,033_02.jpg,0.0
33,033_03.jpg,0.0
33,033_04.jpg,0.25
33,033_05.jpg,0.25
33,033_06.jpg,0.25
33,033_07.jpg,0.25
33,033_08.jpg,0.25
33,033_09.jpg,0.25
34,034_00.jpg,0.75
34,034_01.jpg,0.5
34,034_02.jpg,0.5
34,034_03.jpg,0.5
34,034_04.jpg,0.5
34,034_05.jpg,0.5
34,034_06.jpg,0.25
34,034_07.jpg,0.0
34,034_08.jpg,0.25
34,034_09.jpg,0.5
34,034_10.jpg,0.5
35,035_00.jpg,0.75
35,035_01.jpg,0.5
35,035_02.jpg,0.5
35,035_03.jpg,0.5
35,035_04.jpg,0.5
35,035_05.jpg,0.25
35,035_06.jpg,0.5
35,035_07.jpg,0.5
35,035_08.jpg,0.5
35,035_09.jpg,0.5
35,035_10.jpg,0.5
36,036_00.jpg,1.0
36,036_01.jpg,0.3333333333333333
36,036_02.jpg,0.3333333333333333
36,036_03.jpg,0.3333333333333333
36,036_04.jpg,0.3333333333333333
36,036_05.jpg,0.3333333333333333
36,036_06.jpg,0.3333333333333333
36,036_07.jpg,0.3333333333333333
36,036_08.jpg,0.3333333333333333
37,037_00.jpg,0.6666666666666666
37,037_01.jpg,0.6666666666666666
37,037_02.jpg,0.3333333333333333
37,037_03.jpg,0.6666666666666666
37,037_04.jpg,0.3333333333333333
37,037_05.jpg,0.3333333333333333
37,037_06.jpg,0.3333333333333333
37,037_07.jpg,0.3333333333333333
37,037_08.jpg,0.3333333333333333
37,037_09.jpg,0.3333333333333333
38,038_00.jpg,0.6
38,038_01.jpg,0.4
38,038_02.jpg,0.6
38,038_03.jpg,0.6
38,038_04.jpg,0.4
38,038_05.jpg,0.4
38,038_06.jpg,0.4
38,038_07.jpg,0.4
38,038_08.jpg,0.4
38,038_09.jpg,0.4
39,039_00.jpg,1.0
39,039_01.jpg,0.8571428571428571
39,039_02.jpg,1.0
39,039_03.jpg,1.0
39,039_04.jpg,1.0
39,039_05.jpg,1.0
39,039_06.jpg,0.5714285714285714
39,039_07.jpg,0.5714285714285714
39,039_08.jpg,0.5714285714285714
39,039_09.jpg,0.5714285714285714
39,039_10.jpg,0.5714285714285714
39,039_11.jpg,0.2857142857142857
39,039_12.jpg,0.42857142857142855
39,039_13.jpg,0.42857142857142855
39,039_14.jpg,0.2857142857142857
39,039_15.jpg,0.42857142857142855
39,039_16.jpg,0.42857142857142855
39,039_17.jpg,0.42857142857142855
39,039_18.jpg,0.42857142857142855
39,039_19.jpg,0.42857142857142855
39,039_20.jpg,0.14285714285714285
39,039_21.jpg,0.14285714285714285
39,039_22.jpg,0.2857142857142857
39,039_23.jpg,0.14285714285714285
39,039_24.jpg,0.14285714285714285
39,039_25.jpg,0.14285714285714285
39,039_26.jpg,0.14285714285714285
39,039_27.jpg,0.14285714285714285
39,039_28.jpg,0.14285714285714285
40,040_00.jpg,1.0
40,040_01.jpg,0.4
40,040_02.jpg,0.4
40,040_03.jpg,0.4
40,040_04.jpg,0.4
40,040_05.jpg,0.6
40,040_06.jpg,0.6
40,040_07.jpg,0.6
40,040_08.jpg,0.6
40,040_09.jpg,0.6
40,040_10.jpg,0.6
41,041_00.jpg,1.0
41,041_01.jpg,0.8
41,041_02.jpg,0.6
41,041_03.jpg,1.0
41,041_04.jpg,0.8
41,041_05.jpg,0.8
41,041_06.jpg,0.2
41,041_07.jpg,0.2
41,041_08.jpg,0.2
41,041_09.jpg,0.2
41,041_10.jpg,1.0
41,041_11.jpg,0.8
41,041_12.jpg,1.0
41,041_13.jpg,0.8
41,041_14.jpg,0.8
41,041_15.jpg,0.8
41,041_16.jpg,0.8
41,041_17.jpg,0.8
41,041_18.jpg,0.4
41,041_19.jpg,0.2
41,041_20.jpg,0.4
41,041_21.jpg,0.2
41,041_22.jpg,0.0
41,041_23.jpg,0.0
41,041_24.jpg,0.0
41,041_25.jpg,0.0
42,042_00.jpg,1.0
42,042_01.jpg,0.7777777777777778
42,042_02.jpg,0.7777777777777778
42,042_03.jpg,0.7777777777777778
42,042_04.jpg,0.7777777777777778
42,042_05.jpg,0.2222222222222222
42,042_06.jpg,0.3333333333333333
42,042_07.jpg,0.2222222222222222
42,042_08.jpg,0.4444444444444444
42,042_09.jpg,0.3333333333333333
42,042_10.jpg,0.7777777777777778
42,042_11.jpg,1.0
42,042_12.jpg,0.8888888888888888
42,042_13.jpg,0.3333333333333333
42,042_14.jpg,0.2222222222222222
42,042_15.jpg,0.2222222222222222
42,042_16.jpg,0.2222222222222222
42,042_17.jpg,0.2222222222222222
43,043_00.jpg,1.0
43,043_01.jpg,0.3333333333333333
43,043_02.jpg,0.3333333333333333
43,043_03.jpg,0.3333333333333333
43,043_04.jpg,0.3333333333333333
43,043_05.jpg,0.3333333333333333
44,044_00.jpg,0.8333333333333334
44,044_01.jpg,0.6666666666666666
44,044_02.jpg,0.6666666666666666
44,044_03.jpg,0.6666666666666666
44,044_04.jpg,0.6666666666666666
44,044_05.jpg,0.8333333333333334
44,044_06.jpg,0.16666666666666666
44,044_07.jpg,0.3333333333333333
44,044_08.jpg,0.3333333333333333
44,044_09.jpg,0.16666666666666666
45,045_00.jpg,0.2
45,045_01.jpg,0.4
45,045_02.jpg,0.8
45,045_03.jpg,0.4
45,045_04.jpg,0.6
45,045_05.jpg,0.2
45,045_06.jpg,0.4
45,045_07.jpg,0.4
45,045_08.jpg,0.4
45,045_09.jpg,0.4
45,045_10.jpg,0.2
46,046_00.jpg,1.0
46,046_01.jpg,0.6
46,046_02.jpg,0.4
46,046_03.jpg,0.6
46,046_04.jpg,0.6
46,046_05.jpg,0.4
46,046_06.jpg,0.6
46,046_07.jpg,0.6
46,046_08.jpg,0.6
46,046_09.jpg,0.6
46,046_10.jpg,0.6
46,046_11.jpg,0.4
46,046_12.jpg,0.6
46,046_13.jpg,0.4
46,046_14.jpg,0.4
46,046_15.jpg,0.8
46,046_16.jpg,0.8
46,046_17.jpg,0.6
46,046_18.jpg,0.8
46,046_19.jpg,0.6
46,046_20.jpg,0.4
46,046_21.jpg,0.2
46,046_22.jpg,0.2
46,046_23.jpg,0.2
46,046_24.jpg,0.2
46,046_25.jpg,0.2
47,047_00.jpg,0.5
47,047_01.jpg,0.25
47,047_02.jpg,0.25
47,047_03.jpg,0.25
47,047_04.jpg,0.25
47,047_05.jpg,0.25
47,047_06.jpg,0.25
48,048_00.jpg,1.0
48,048_01.jpg,0.6
48,048_02.jpg,0.6
48,048_03.jpg,0.6
48,048_04.jpg,0.6
48,048_05.jpg,0.6
48,048_06.jpg,0.6
48,048_07.jpg,1.0
48,048_08.jpg,0.2
48,048_09.jpg,0.4
48,048_10.jpg,0.4
48,048_11.jpg,0.4
48,048_12.jpg,0.4
48,048_13.jpg,0.4
48,048_14.jpg,0.2
48,048_15.jpg,0.2
48,048_16.jpg,0.6
49,049_00.jpg,1.0
