id,question_id,vqa_answer,mc_answer,correct
0,1,This tree is a snow-covered evergreen tree.,Christmas tree,1
0,2,Yes there are lights on the Christmas tree.,yes,1
0,3,Snow is covering the Christmas tree in the image.,ornaments,0
0,4,Pine tree,no,0
0,5,A toy Christmas tree is on the Christmas tree.,teddy bear,1
0,0,Yes there is a Christmas tree in the image.,yes,1
0,1,A Christmas tree.,Christmas tree,1
0,2,Yes there are lights on the Christmas tree.,yes,1
0,3,The Christmas tree has various ornaments including red and white balls snowflakes and stars.,ornaments,0
0,4,No there is no teddy bear on the Christmas tree.,no,0
0,5,The toy on the Christmas tree is a green Christmas tree.,teddy bear,1
0,0,Yes there is a Christmas tree in the image.,yes,1
0,1,This is a Christmas tree.,Christmas tree,1
0,2,Yes there are lights on the Christmas tree.,yes,1
0,3,The Christmas tree has red ornaments including red balls and presents.,ornaments,0
0,4,No there is no teddy bear in the image.,no,0
0,5,A toy Santa Claus is sitting on the Christmas tree.,doll,0
1,0,1. Jet airplane 2. Passenger,no,0
1,1,Jet airplanes.,no,0
1,2,A jet plane.,brick wall,0
1,3,Yes there is a group of airplanes visible through the windows of an airport terminal.,yes,1
1,4,Yes,yes,1
1,0,Yes there are four airplanes parked on the runway.,yes,1
1,1,Passenger jets.,no,0
1,2,In the image there are four airplanes parked next to each other on an airport runway. They are positioned next to each other indicating that they are either preparing for takeoff or have just,concrete wall,0
1,3,Yes there are a couple of airplanes parked on the runway.,yes,1
1,4,4.,no,0
1,0,Yes there are airplanes in the image.,yes,1
1,1,Yes there is a wall of windows in the image.,yes,1
1,2,There are airplanes parked behind each other arranged in a formation.,wall of windows,1
1,3,Yes there are a group of airplanes in the image.,yes,1
1,4,Yes the wall of windows is large.,yes,1
1,0,Yes there are six airplanes in the image.,yes,1
1,1,Yes there is a wall of windows in the image.,yes,1
1,2,In the image there are six airplanes positioned behind each other. They are flying in formation showcasing their skills and precision.,wall of windows,1
1,3,Yes there are a group of airplanes in the image.,yes,1
1,4,Yes the wall of windows is quite large.,yes,1
1,0,Yes there are many airplanes in the image some of which are parked on the runway.,yes,1
1,1,Black,no,0
1,2,The planes in the image are parked on the ground lined up in a row.,wall of windows,1
1,3, ,no,0
1,4,Yes the wall of windows is large.,yes,1
1,0,Yes there are airplanes parked on the runway.,yes,1
1,1,Airport,no,0
1,2,There is a forest behind the planes.,wooden wall,0
1,3,Yes there is a group of airplanes parked on the runway.,yes,1
1,4,Yes the wall of windows is large.,yes,1
1,0,A tall building with lots of windows.,no,0
1,1,An office building.,no,0
1,2,A wall of windows.,wall of windows,1
1,3,A tall building with lots of windows.,no,0
1,4,Yes the wall of windows is large.,yes,1
1,0,An airport hangar.  What type of building are the planes in,no,0
1,1,A church.,no,0
1,2,The airplanes are parked in a large hangar surrounded by windows.,wall of windows,1
1,3,No there is no group of planes visible in the image.,no,0
1,4,Yes the wall of windows is large.,yes,1
1,0,A tall brick building.,no,0
1,1,A tall brick building.,no,0
1,2,A brick building.,brick wall,0
1,3,An office building.  What type of building are the planes flying,no,0
1,4, ,no,0
1,0,There are no airplanes visible in the image.,no,0
1,1,A tall building.,no,0
1,2,A building with windows.,wall of windows,1
1,3,No there is no group of planes in the image.,no,0
1,4,Yes the wall of windows is large.,yes,1
1,0,An empty,no,0
1,1,A gymnasium.,no,0
1,2,A building.,wall of windows,1
1,3,No there is no group of planes in the image.,no,0
1,4,yes,yes,1
2,0,yes,yes,1
2,1,A brown bear.,bear,1
2,2,This forest is inhabited by a large brown bear which can be seen walking through the grass and trees. The bear is surrounded by tall trees indicating that this forest might be,no,0
2,3,This environment is a forest with tall trees and green foliage.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through a forest.,yes,1
2,6,yes,yes,1
2,7,brown,brown,1
2,0,A brown bear.,no,0
2,1,A bear.,bear,1
2,2,This forest is covered in snow and a bear is walking across a snow-covered path.,no,0
2,3,The environment is characterized by a snowy wooded area with tall trees providing shade and shelter for the bear.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through a snowy forest.,yes,1
2,6,Yes the bear is brown.,yes,1
2,7,The bear is brown.,brown,1
2,0,It,no,0
2,1,A bear.,bear,1
2,2,This forest is characterized by tall trees with a mix of evergreen and deciduous species. The bear is walking through the dense forest surrounded by trees,no,0
2,3,The environment is lush and green with tall trees surrounding the bear.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through the forest.,yes,1
2,6,Yes the bear is brown.,yes,1
2,7,The bear is brown.,brown,1
2,0,yes,yes,1
2,1,A brown bear.,bear,1
2,2,This forest is bustling with activity as a brown bear is walking along a path possibly searching for food or moving between different locations. The bear's,no,0
2,3,This environment is a forest with tall trees a grassy hill and a bear walking on a path.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking.,yes,1
2,6,yes,yes,1
2,7,The bear is brown.,brown,1
2,0,No this is not a bear. The image features a large brown bear walking through a forest.,no,0
2,1,A brown bear.,bear,1
2,2,This forest is inhabited by a large brown bear walking along a dirt path in the woods.,no,0
2,3,The environment is characterized by a forest with tall trees a dirt path and a bear walking on a dirt path.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking on a path in the woods.,yes,1
2,6,yes,yes,1
2,7,The bear is brown.,brown,1
2,0,No this is not a bear. The image features a large brown bear walking through a forest.,no,0
2,1,A brown bear is walking across the forest.,bear,1
2,2,This forest is densely wooded with tall trees providing shade and shelter for the bear.,no,0
2,3,The environment is characterized by a forest with tall trees a grassy field and a bear walking through the woods.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through a forest.,yes,1
2,6,yes,yes,1
2,7,The bear is brown.,brown,1
2,0,A brown bear.,no,0
2,1,A bear.,bear,1
2,2,This forest is covered in snow and it has a brown bear walking through it.,no,0
2,3,The environment is characterized by a snowy wooded forest with trees on both sides of the path.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through the snowy woods.,yes,1
2,6,Yes the bear is brown.,yes,1
2,7,brown,brown,1
2,0,Brown bear.,no,0
2,1,A brown bear.,bear,1
2,2,This forest is characterized by the presence of a large brown bear which can be seen standing next to a tree. The bear is surrounded by tall trees indicating that this forest might be inhabit,no,0
2,3,This environment is a forest with tall trees and a brown bear standing near a tree.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through the forest.,yes,1
2,6,yes,yes,1
2,7,The bear is brown.,brown,1
2,0,no,no,0
2,1,A brown bear.,bear,1
2,2,This forest is surrounded by tall trees indicating that it is in a wooded area.,no,0
2,3,This environment is a forest with tall trees and green foliage.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through a forest.,yes,1
2,6,yes,yes,1
2,7,The bear is brown.,brown,1
2,0,No this is not a bear. The image features a large brown bear walking through a forest.,no,0
2,1,A brown bear.,bear,1
2,2,No it is not a forest. The image shows a brown bear walking through a forested area surrounded by trees.,no,0
2,3,The environment is characterized by a forest with tall trees a brown bear walking through the woods and grassy terrain.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through a forest.,yes,1
2,6,yes,yes,1
2,7,The bear is brown.,brown,1
2,0,Yes the image features a large brown bear walking through a forest.,yes,1
2,1,A brown bear.,bear,1
2,2,This forest is densely wooded with tall trees providing shade and shelter for the bear.,no,0
2,3,The environment is lush and green with tall trees surrounding the bear.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,Yes the bear is walking through a forest.,yes,1
2,6,Yes the bear is brown.,yes,1
2,7,The bear is brown.,brown,1
2,0,no,no,0
2,1,A deer.,deer,0
2,2,A pine forest.,no,0
2,3,This environment is a dense forest with tall trees.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,no,no,0
2,6,yes,yes,1
2,7,brown,brown,1
2,0,no,no,0
2,1,A deer.,deer,0
2,2,This forest is densely wooded with tall trees surrounding green grass. The forest appears to be quite old as there is a visible tree trunk in the middle of,no,0
2,3,This environment is a forest with tall trees surrounding a green fern-filled area.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,no,no,0
2,6,Yes the bear is brown.,yes,1
2,7,brown,brown,1
2,0,no,no,0
2,1,A deer.,deer,0
2,2,This forest is densely wooded with tall trees surrounding it. The forest appears to be densely green providing shade and shelter for the trees.,no,0
2,3,This environment is a dense forest with tall trees.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,yes,yes,1
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,A deer.,deer,0
2,2,This forest is densely wooded with tall trees surrounding it. The forest appears to be covered in fog creating a mysterious atmosphere.,no,0
2,3,The environment is a foggy and lush forest.,forest,1
2,4,Yes there are trees in the forest.,yes,1
2,5,yes,yes,1
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,A deer.,deer,0
2,2,This forest is surrounded by tall trees with ferns growing on the ground. The forest appears to be densely wooded providing ample shade and shelter for the,no,0
2,3,This environment is a dense forest with tall trees.,forest,1
2,4,Yes there are trees in the forest.,yes,1
2,5,yes,yes,1
2,6,no,no,0
2,7,brown,brown,1
2,0,Dog.,no,0
2,1,A deer.,deer,0
2,2,In the image a snowy forest is depicted in a black and white photo. The forest is filled with tall trees creating a serene and picturesque,no,0
2,3,The environment is a foggy and snowy forest.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,yes,yes,1
2,6,no,no,0
2,7,no bear,white,0
2,0,No it is not a bear. The image shows a foggy forest with tall trees and the ground is covered with grass.,no,0
2,1,A deer.,deer,0
2,2,This forest is covered in thick fog creating a mysterious atmosphere. The dense fog creates a dense and lush green forest with tall trees reaching up to the sky,no,0
2,3,The environment is a foggy forest with tall trees.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,no,no,0
2,6,No the bear is black.,no,0
2,7,no bear,white,0
2,0,no,no,0
2,1,A deer.,deer,0
2,2,This forest is covered in thick fog creating a mysterious atmosphere.,no,0
2,3,This environment is a dense forest with tall trees creating a foggy atmosphere.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,brown,brown,1
2,0,no,no,0
2,1,A deer is walking across the forest.,deer,0
2,2,This forest is covered in fog creating a mysterious atmosphere.,no,0
2,3,The environment is a foggy and lush green forest.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,No the bear is not walking. It is standing in a forest.,no,0
2,6,Yes the bear is brown.,yes,1
2,7,no bear,white,0
2,0,No this is not a bear. The image shows a forest with trees and the ground is covered with leaves.,no,0
2,1,A deer.,deer,0
2,2,This forest is covered in leaves indicating that it is autumn.,no,0
2,3,This environment is a dense forest filled with trees leaves and sunlight.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,no,no,0
2,6,no,no,0
2,7,no bear,white,0
2,0,no,no,0
2,1,Birds,deer,0
2,2,Oak trees.  The forest depicted in the image consists of,no,0
2,3,The environment depicted in the image is a black and white painting or drawing of a tree with birds flying around it.,forest,1
2,4,Yes there are trees in the image.,yes,1
2,5,yes,yes,1
2,6,yes,yes,1
2,7,black,black,0
3,0,Harley,no,0
3,1,Black,no,0
3,2,Motorcycle.,no,0
3,3,Large,large,1
3,4,Motorcycle.,no,0
3,5,outside,outside,1
3,0,Motorcycle.,no,0
3,1,White,no,0
3,2,yes,yes,1
3,3,large,large,1
3,4,Motorcycle.,no,0
3,5,outside,outside,1
3,0,Motorcycle.,no,0
3,1,Motorcycle,no,0
3,2,yes,yes,1
3,3,Small,small,0
3,4,Motorcycle.,no,0
3,5,outside,outside,1
3,0,Black,no,0
3,1,Black,no,0
3,2,yes,yes,1
3,3,Large,large,1
3,4,Black.,no,0
3,5,outside,outside,1
3,0,Motorcycle.,no,0
3,1,Blue,no,0
3,2,yes,yes,1
3,3,Small,small,0
3,4,Motorcycle.,no,0
3,5,outside,outside,1
3,0,Blue and white,no,0
3,1,Blue and white,no,0
3,2,yes,yes,1
3,3,Small,small,0
3,4,Motorcycle.,no,0
3,5,outside,outside,1
3,0,A tall building.,no,0
3,1,Modern,no,0
3,2,A tall building.,no,0
3,3,Small,small,0
3,4, ,no,0
3,5,outside,outside,1
3,0,Motorcycle,no,0
3,1,An office building,no,0
3,2,yes,yes,1
3,3,Small,small,0
3,4,Motorcycle,no,0
3,5,outside,outside,1
3,0,A bench.,no,0
3,1,A tall building with windows.,no,0
3,2,The motorcycle is large.,no,0
3,3,Small,small,0
3,4,No there is no motorcycle outside the building.,no,0
3,5,outside,outside,1
3,0,High rise building.,no,0
3,1,A skyscraper.  What type of,no,0
3,2,yes,yes,1
3,3,medium,medium,0
3,4,no,no,0
3,5,outside,outside,1
3,0,A bicycle.,no,0
3,1,A closed,no,0
3,2,no,no,0
3,3,Small,small,0
3,4,No there is no motorcycle outside.,no,0
3,5,outside,outside,1
4,0,Yes the skateboarder is performing a trick in the air possibly on a half-pipe ramp.,yes,1
4,1,Yes the skateboarder is attempting to pull off a trick by jumping into the air while riding his skateboard.,skateboarder,1
4,2,A,no,0
4,3,The skateboarder is performing a trick by jumping into the air while riding his skateboard on the ramp. This trick requires skill balance and coordination to execute successfully,pull off a trick,1
4,4,No the skateboarder is not male. The image shows a person performing a trick on a skateboard and they are in the air.,no,0
4,0,Yes the skateboarder is performing a trick on his skateboard.,yes,1
4,1,Yes the man is trying to pull off a trick on his skateboard.,skateboarder,1
4,2, ,no,0
4,3,The skateboarder is performing a trick on the ramp which involves riding the skateboard while balancing on it. The skateboarder is skillfully maneuvering the skate,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air showcasing his skills and balance.,yes,1
4,1,The skateboarder is trying to pull off a trick by jumping in the air while riding his skateboard.,skateboarder,1
4,2,Yes there is a ramp in the image.,yes,1
4,3,The skateboarder is performing a trick on the ramp by jumping into the air while riding his skateboard. This maneuver requires skill balance and control to execute successfully.,pull off a trick,1
4,4,No the skateboarder is not male. The image shows a young man performing a trick on his skateboard.,no,0
4,0,Yes the skateboarder is performing a trick on a ramp possibly at a skate park.,yes,1
4,1,Yes the man is trying to pull off a trick on his skateboard.,skateboarder,1
4,2,Yes there is a ramp in the image.,yes,1
4,3,The skateboarder is performing a trick on the ramp riding up the side of a hill or ramp while maintaining balance and control.,pull off a trick,1
4,4,Yes,yes,1
4,0,The skateboarder is performing a trick which involves jumping in the air and riding his skateboard.,no,0
4,1,Yes the skateboarder is attempting to pull off a trick by jumping into the air while riding his skateboard.,skateboarder,1
4,2,Yes there is a ramp in the image.,yes,1
4,3,The skateboarder is performing a trick on the ramp which involves jumping and flipping his skateboard while in mid-air. This demonstrates his skill and,pull off a trick,1
4,4,No the skateboarder is not male. The image shows a young man performing a trick on his skateboard.,no,0
4,0,Yes the skateboarder is performing a trick or maneuver possibly on a ramp.,yes,1
4,1,Yes the young man is trying to pull off a trick on his skateboard.,skateboarder,1
4,2,The boy is riding,no,0
4,3,The skateboarder is performing a trick on the ramp possibly grinding or jumping.,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air showcasing his skills and balance.,yes,1
4,1,A skateboarder is trying to pull off a trick.,skateboarder,1
4,2,Yes there is a ramp in the image.,yes,1
4,3,The skateboarder is performing a trick by jumping high into the air while riding his skateboard on the ramp. This demonstrates his skill balance and control while executing,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air possibly jumping or flipping his board.,yes,1
4,1,The young man is trying to pull off a trick on his skateboard.,skateboarder,1
4,2,Yes yes,yes,1
4,3,The skateboarder is performing a trick on the ramp jumping into the air with his skateboard.,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air.,yes,1
4,1,The skateboarder is trying to pull off a trick by jumping in the air while riding his skateboard.,skateboarder,1
4,2,Skateboarding.  What safety precautions should one take while performing skateboard tricks,no,0
4,3,The skateboarder is performing a trick on the ramp jumping high into the air while riding his skateboard. This demonstrates his skill and agility as well as his ability,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air.,yes,1
4,1,Yes the man is attempting to pull off a skateboard trick.,skateboarder,1
4,2,Skateboarding.  What safety precautions should one take while performing skateboard tricks,no,0
4,3,The skateboarder is performing a trick on the ramp specifically grinding down the side of a cement wall. This maneuver requires skill balance and precision to execute successfully,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick by riding his bike up the side of a ramp.,yes,1
4,1,Yes the man is trying to pull off a trick on his motorcycle.,cyclist,0
4,2,Motorcycle.,no,0
4,3,The skateboarder is performing a trick on the ramp which involves riding a motorcycle while riding the skateboard. This trick requires skill balance,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air while riding his bike.,yes,1
4,1,A man on a motorcycle is trying to pull off a trick by jumping off a ramp and landing on a ramp.,cyclist,0
4,2,Yes there is a ramp in the image.,yes,1
4,3,The skateboarder is performing a trick by jumping high into the air while riding his bike. This demonstrates his skill and agility in executing the trick while maintaining balance,pull off a trick,1
4,4,yes,yes,1
4,0,Yes the skateboarder is performing a trick in the air while riding his skateboard.,yes,1
4,1,Yes the man is attempting to pull off a trick on his bicycle.,cyclist,0
4,2,Mountain,no,0
4,3,The skateboarder is performing a trick in the air while riding his skateboard on the ramp. He is executing a jump which showcases his skills and agility.,pull off a trick,1
4,4,No the skateboarder is not male. The image shows a person performing a trick on a ramp and they are not typically associated with skateboarding activities.,no,0
4,0,Yes the skateboarder is performing a trick in the air while riding his bike.,yes,1
4,1,In the image a person is riding a bicycle and performing a trick in the air. The rider is wearing a helmet and is in mid-air seemingly jumping off a ramp,cyclist,0
4,2,Yes there is a ramp in the image.,yes,1
4,3,The skateboarder is performing a trick by jumping into the air while riding his bike. This demonstrates his skill and agility in executing the trick while maintaining balance and control,pull off a trick,1
4,4,No the skateboarder is not male.,no,0
5,0,No it's a woman is riding a scooter.,no,0
5,1,A hat.  What,woman,1
5,2,Scooter.,no,0
5,3,A scooter.,scooter,1
5,4,Yes the woman is showing a scooter.,yes,1
5,0,White.  What color is the woman's,no,0
5,1,A woman and a young girl.,woman,1
5,2,White,no,0
5,3,A scooter is being shown.,scooter,1
5,4,Yes the woman is showing a scooter.,yes,1
5,0,No it is not a woman. The image shows a man riding a red scooter.,no,0
5,1,Leather.  What type of,woman,1
5,2,Red,no,0
5,3,Scooter.,scooter,1
5,4,Yes the woman is showing a scooter.,yes,1
5,0,No the woman is pushing a man on a scooter.,no,0
5,1,Wearing a helmet.,woman,1
5,2,1. Wear appropriate safety gear such as a helmet,no,0
5,3,1. Wearing a helmet: The woman should wear a helmet to protect her head,bicycle,0
5,4,Yes the woman is showing a scooter.,yes,1
5,0,No it is not a woman. The image shows a man riding a pink scooter.,no,0
5,1,A woman and a young girl are showing the scooter.,girl,0
5,2,Pink,no,0
5,3,The vehicle being shown in the image is a motor scooter.,scooter,1
5,4,Yes the woman is showing a pink scooter.,yes,1
5,0,No it's a girl.,no,0
5,1,A necklace.  What,girl,0
5,2,A chain necklace.,no,0
5,3,A pearl necklace.,car,0
5,4,No the woman is not showing a scooter. She is showing a piece of watermelon.,no,0
5,0,Watermelon.,no,0
5,1,A woman.,woman,1
5,2,No there is no scooter in the image.,no,0
5,3,A watermelon.,car,0
5,4,No the woman is not showing a scooter. She is showing a watermelon.,no,0
5,0,No the image shows two women one of whom is holding a fork and a piece of watermelon.,no,0
5,1,A woman.,woman,1
5,2,Watermelon.,no,0
5,3,Car.,car,0
5,4,No the woman is not showing a scooter. She is showing a watermelon which appears to be a slice of watermelon.,no,0
5,0,Red.,no,0
5,1,A woman.,woman,1
5,2,Red.,no,0
5,3,Watermelon.,car,0
5,4,No the woman is not showing a scooter. She is showing watermelon slices.,no,0
5,0,Watermelon.,no,0
5,1,A woman.,woman,1
5,2,Watermelon.,no,0
5,3,A car is a vehicle being shown.,car,0
5,4,No the woman is not showing a scooter. She is showing a watermelon.,no,0
5,0,A white helmet,no,0
5,1,A woman.,woman,1
5,2,Scooter.,no,0
5,3,A scooter.,scooter,1
5,4,Yes the woman is showing a scooter.,yes,1
5,0,The woman is using a scooter.  What type of shoes is the woman wearing,no,0
5,1,The woman is showing the scooter.,woman,1
5,2,Electric scooter.,no,0
5,3,A scooter.,scooter,1
5,4,Yes the woman is riding a scooter on the street.,yes,1
5,0,Yes the woman is a woman.,yes,1
5,1,Scooter.,girl,0
5,2,red,no,0
5,3,A scooter.,scooter,1
5,4,Yes the woman is showing a pink scooter.,yes,1
5,0,A motor scooter,no,0
5,1,Scooter.,girl,0
5,2,Scooter.,no,0
5,3,A motor scooter.,scooter,1
5,4,Yes the woman is showing a scooter.,yes,1
5,0,Pink.  What color is the woman',no,0
5,1,The person is showing the woman riding the pink scooter.,woman,1
5,2,Pink,no,0
5,3,Pink.,bicycle,0
5,4,Yes the woman is showing a pink scooter.,yes,1
5,0,No the image shows a woman eating a piece of watermelon.,no,0
5,1,A woman is showing the scooter.,woman,1
5,2,No there is no scooter in the image.,no,0
5,3,A car.,car,0
5,4,No the woman is showing a watermelon.,no,0
5,0,Red.,no,0
5,1,A woman is showing the scooter.,woman,1
5,2,Watermelon,no,0
5,3,A watermelon,car,0
5,4,No the woman is not showing a scooter. She is holding a slice of watermelon.,no,0
5,0,No the image is black and white.,no,0
5,1,A woman.,woman,1
5,2,color,no,0
5,3,A car.,car,0
5,4,No the woman is not showing a scooter. She is holding a slice of watermelon.,no,0
5,0,No the image shows a woman holding a slice of watermelon.,no,0
5,1,A woman.,woman,1
5,2,Watermelon,no,0
5,3,A car.,car,0
5,4,No the woman is not showing a scooter. She is holding a slice of watermelon.,no,0
5,0,No the woman in the image is holding a watermelon.,no,0
5,1,A woman.,woman,1
5,2,No there is no scooter in the image.,no,0
5,3,A watermelon is being shown.,car,0
5,4,No the woman is not showing a scooter. She is holding a watermelon which is a fruit and not a scooter.,no,0
5,0,No the image shows a woman holding a slice of watermelon.,no,0
5,1,A woman.,woman,1
5,2,Red.,no,0
5,3,A watermelon is being shown.,car,0
5,4,No the woman is not showing a scooter. She is holding a watermelon which is a fruit and not a scooter.,no,0
5,0,No the image is black and white.,no,0
5,1,The woman is showing the scooter.,woman,1
5,2,No there is no scooter in the image.,no,0
5,3,A watermelon is being shown.,car,0
5,4,No the woman is not showing a scooter. She is holding a watermelon which is a fruit and not a scooter.,no,0
5,0,No it's a woman in the image.,no,0
5,1,A woman.,woman,1
5,2,Red.,no,0
5,3,A car.,car,0
5,4,No the woman is not showing a scooter. She is holding a watermelon which is a slice of watermelon.,no,0
5,0,No this is not a woman. The image features a piece of watermelon on a plate with a fork resting next to it.,no,0
5,1,The person is showing the plate with a slice of watermelon on it.,woman,1
5,2,The plate in the image is white.,no,0
5,3,A plate with a fork and watermelon slice.,scooter,1
5,4,Yes the woman is showing a fork and a slice of watermelon on a plate.,yes,1
5,0,No the watermelon slice is not a woman. It is a piece of fruit and it is not a woman's body.,no,0
5,1,A person specifically a man is showing the skateboard while holding it.,man,0
5,2,No there is no scooter in the image.,no,0
5,3,A vehicle is shown with watermelon.,car,0
5,4,No the woman is not showing a scooter. She is holding a slice of watermelon and the slice of watermelon is relatively small compared to the watermelon itself.,no,0
5,0,No the watermelon is not a woman. It is a piece of fruit.,no,0
5,1,A person specifically a man is showing the skateboard with watermelon slices on it.,man,0
5,2,No there is no scooter in the image.,no,0
5,3,A watermelon is being shown.,car,0
5,4,No the woman is not showing a scooter. Instead she is showing a slice of watermelon.,no,0
5,0,No the watermelon slice is not a woman. It is a piece of watermelon and it appears to be floating or falling off a table.,no,0
5,1,A person specifically a man is showing the skateboard with watermelon slices on it.,man,0
5,2,Watermelon,no,0
5,3,A watermelon is being shown.,car,0
5,4,No the woman is not showing a scooter. Instead she is showing a slice of watermelon.,no,0
5,0,No the watermelon slice is not a woman. It is a piece of watermelon.,no,0
5,1,A person specifically a man is showing the skateboard.,man,0
5,2,No there is no scooter in the image.,no,0
5,3,A vehicle is shown and it appears to be a watermelon.,car,0
5,4,No the woman is not showing a scooter. Instead she is showing a slice of watermelon.,no,0
5,0,No this is not a woman. The image features a small mint-colored scooter which is parked on a sidewalk.,no,0
5,1,A person specifically a woman is showing the scooter.,woman,1
5,2,1. Green 2. Blue 3. Green and red,no,0
5,3,A scooter or a moped is being shown.,scooter,1
5,4,Yes the woman is showing a scooter and it is mint green.,yes,1
5,0,White.,no,0
5,1,A person is showing the scooter.,girl,0
5,2,White.,no,0
5,3,White.,car,0
5,4,Yes the woman is showing a scooter.,yes,1
5,0,No it is not a woman. She is a man riding a pink scooter.,no,0
5,1,The person showing the scooter is a man.,man,0
5,2,Scooter.,no,0
5,3,Pink.,bicycle,0
5,4,No the woman is showing a pink scooter.,no,0
5,0,Blue and gray.  What color is the seat of the scooter,no,0
5,1,A woman.,woman,1
5,2,1. Blue and gray 2. Blue and silver,no,0
5,3,Moped.,motorcycle,0
