id,image,question_id,vqa_answer
1,001-09.jpg,2,No</s>
1,001-09.jpg,3,No</s>
1,001-10.jpg,0,No</s>
1,001-10.jpg,1,Yes there is a wall of windows.</s>
1,001-10.jpg,2,No</s>
1,001-10.jpg,3,Yes</s>
2,002-00.jpg,0,Yes</s>
2,002-00.jpg,1,Yes</s>
2,002-00.jpg,2,Yes</s>
2,002-00.jpg,3,Yes</s>
2,002-00.jpg,4,Yes</s>
2,002-00.jpg,5,Yes</s>
2,002-01.jpg,0,Yes</s>
2,002-01.jpg,1,Yes</s>
2,002-01.jpg,2,Yes</s>
2,002-01.jpg,3,Yes the bear is walking through the woods.</s>
2,002-01.jpg,4,Yes</s>
2,002-01.jpg,5,Yes</s>
2,002-02.jpg,0,Yes there is a brown bear in the image.</s>
2,002-02.jpg,1,Yes</s>
2,002-02.jpg,2,Yes</s>
2,002-02.jpg,3,Yes the bear is walking through the woods.</s>
2,002-02.jpg,4,Yes</s>
2,002-02.jpg,5,Yes</s>
2,002-03.jpg,0,Yes there is a brown bear in the image.</s>
2,002-03.jpg,1,Yes</s>
2,002-03.jpg,2,Yes</s>
2,002-03.jpg,3,Yes the bear is walking through the forest.</s>
2,002-03.jpg,4,Yes</s>
2,002-03.jpg,5,Yes the trees are surrounding the bear and the bear is walking through the forest.</s>
2,002-04.jpg,0,Yes</s>
2,002-04.jpg,1,Yes</s>
2,002-04.jpg,2,Yes</s>
2,002-04.jpg,3,Yes</s>
2,002-04.jpg,4,Yes</s>
2,002-04.jpg,5,Yes</s>
2,002-05.jpg,0,Yes there is a brown bear in the image.</s>
2,002-05.jpg,1,Yes</s>
2,002-05.jpg,2,Yes</s>
2,002-05.jpg,3,Yes</s>
2,002-05.jpg,4,Yes</s>
2,002-05.jpg,5,Yes</s>
2,002-06.jpg,0,Yes there is a brown bear in the image.</s>
2,002-06.jpg,1,Yes</s>
2,002-06.jpg,2,Yes</s>
2,002-06.jpg,3,Yes the bear is walking through the snowy forest.</s>
2,002-06.jpg,4,Yes the bear is walking across the forest surrounded by trees.</s>
2,002-06.jpg,5,Yes</s>
2,002-07.jpg,0,Yes there is a brown bear in the image.</s>
2,002-07.jpg,1,Yes</s>
2,002-07.jpg,2,Yes</s>
2,002-07.jpg,3,Yes</s>
2,002-07.jpg,4,Yes the bear is walking across the forest surrounded by trees and greenery.</s>
2,002-07.jpg,5,Yes the trees are surrounding the bear with some of them being large and tall.</s>
2,002-08.jpg,0,Yes</s>
2,002-08.jpg,1,Yes</s>
2,002-08.jpg,2,Yes</s>
2,002-08.jpg,3,No the bear is standing still in the woods.</s>
2,002-08.jpg,4,No the bear is standing in the forest not walking.</s>
2,002-08.jpg,5,Yes</s>
2,002-09.jpg,0,Yes</s>
2,002-09.jpg,1,Yes</s>
2,002-09.jpg,2,Yes</s>
2,002-09.jpg,3,Yes the bear is walking through the woods.</s>
2,002-09.jpg,4,Yes</s>
2,002-09.jpg,5,Yes the trees are surrounding the bear creating a forest-like environment.</s>
2,002-10.jpg,0,Yes</s>
2,002-10.jpg,1,Yes</s>
2,002-10.jpg,2,Yes</s>
2,002-10.jpg,3,No the bear is standing still in the woods.</s>
2,002-10.jpg,4,No the bear is standing in the forest not walking.</s>
2,002-10.jpg,5,Yes the trees are surrounding the bear creating a forest environment.</s>
2,002-11.jpg,0,No</s>
2,002-11.jpg,1,Yes</s>
2,002-11.jpg,2,Yes</s>
2,002-11.jpg,3,No</s>
2,002-11.jpg,4,No there is no bear in the image. The image shows a forest with many trees.</s>
2,002-11.jpg,5,No</s>
2,002-12.jpg,0,No</s>
2,002-12.jpg,1,Yes</s>
2,002-12.jpg,2,Yes</s>
2,002-12.jpg,3,No</s>
2,002-12.jpg,4,No there is no bear in the image. The image shows a forest with trees and sunlight.</s>
2,002-12.jpg,5,No</s>
2,002-13.jpg,0,No</s>
2,002-13.jpg,1,Yes</s>
2,002-13.jpg,2,Yes</s>
2,002-13.jpg,3,No</s>
2,002-13.jpg,4,No the bear is not walking across the forest. The image shows a forest with trees and green plants but there is no bear present.</s>
2,002-13.jpg,5,No the trees are not surrounding the bear. The bear is walking through a forest but the trees are not surrounding it.</s>
2,002-14.jpg,0,No</s>
2,002-14.jpg,1,Yes</s>
2,002-14.jpg,2,Yes</s>
2,002-14.jpg,3,No</s>
2,002-14.jpg,4,No the bear is not walking across the forest. The image shows a forest with trees and a misty atmosphere but there is no bear in the scene.</s>
2,002-14.jpg,5,No the trees are not surrounding the bear. The bear is walking through the woods and the trees are in the background.</s>
2,002-15.jpg,0,No there is no brown bear in the image. The image shows a forest with tall trees and green plants.</s>
2,002-15.jpg,1,Yes</s>
2,002-15.jpg,2,Yes</s>
2,002-15.jpg,3,No</s>
2,002-15.jpg,4,No there is no bear in the image. The image shows a forest with tall trees and a dirt path.</s>
2,002-15.jpg,5,No the bear is not surrounded by trees. The image shows a bear walking through a forest but it is not surrounded by trees.</s>
2,002-16.jpg,0,No</s>
2,002-16.jpg,1,Yes there is a forest in the image.</s>
2,002-16.jpg,2,Yes</s>
2,002-16.jpg,3,No the bear is not walking. It is standing in the snow.</s>
2,002-16.jpg,4,No</s>
2,002-16.jpg,5,No the trees are not surrounding the bear. The bear is walking through the snowy forest and the trees are in the background.</s>
2,002-17.jpg,0,No there is no brown bear in the image. The image features a forest with tall trees and a foggy atmosphere.</s>
2,002-17.jpg,1,Yes</s>
2,002-17.jpg,2,Yes</s>
2,002-17.jpg,3,No</s>
2,002-17.jpg,4,No there is no bear in the image. The image shows a forest with tall trees and a foggy atmosphere.</s>
2,002-17.jpg,5,No</s>
2,002-18.jpg,0,No</s>
2,002-18.jpg,1,Yes there is a forest in the image.</s>
2,002-18.jpg,2,Yes</s>
2,002-18.jpg,3,No the bear is not walking. It is standing still in the forest.</s>
2,002-18.jpg,4,No there is no bear in the image. The image shows a forest with tall trees and a foggy atmosphere.</s>
2,002-18.jpg,5,No the trees are not surrounding the bear. The bear is standing in the middle of the forest surrounded by trees.</s>
2,002-19.jpg,0,No</s>
2,002-19.jpg,1,Yes there is a forest in the image.</s>
2,002-19.jpg,2,Yes</s>
2,002-19.jpg,3,No</s>
2,002-19.jpg,4,No there is no bear in the image. The image shows a forest with trees and fog.</s>
2,002-19.jpg,5,No the trees are not surrounding the bear. The bear is walking through the forest and the trees are in the background.</s>
2,002-20.jpg,0,No there is no brown bear in the image.</s>
2,002-20.jpg,1,Yes</s>
2,002-20.jpg,2,Yes</s>
2,002-20.jpg,3,Yes</s>
2,002-20.jpg,4,Yes the bear is walking across the forest moving through the trees.</s>
2,002-20.jpg,5,No the bear is not surrounded by trees. The image shows a bear walking through a forest but it is not surrounded by trees.</s>
2,002-21.jpg,0,No</s>
2,002-21.jpg,1,No</s>
2,002-21.jpg,2,Yes</s>
2,002-21.jpg,3,No the bear is not walking. It is sitting in the tree.</s>
2,002-21.jpg,4,No</s>
2,002-21.jpg,5,No</s>
3,003-00.jpg,0,Yes there is a motorcycle in the image.</s>
3,003-00.jpg,1,Yes the motorcycle is large and black.</s>
3,003-00.jpg,2,Yes</s>
3,003-00.jpg,3,Yes</s>
3,003-01.jpg,0,Yes there is a motorcycle in the image.</s>
3,003-01.jpg,1,Yes</s>
3,003-01.jpg,2,No the motorcycle is parked.</s>
3,003-01.jpg,3,Yes</s>
3,003-02.jpg,0,Yes there is a motorcycle in the image.</s>
3,003-02.jpg,1,Yes</s>
3,003-02.jpg,2,No the motorcycle is parked on the street.</s>
3,003-02.jpg,3,Yes</s>
3,003-03.jpg,0,Yes</s>
3,003-03.jpg,1,Yes</s>
3,003-03.jpg,2,Yes</s>
3,003-03.jpg,3,Yes</s>
3,003-04.jpg,0,Yes</s>
3,003-04.jpg,1,Yes</s>
3,003-04.jpg,2,Yes</s>
3,003-04.jpg,3,Yes</s>
3,003-05.jpg,0,Yes</s>
3,003-05.jpg,1,Yes</s>
3,003-05.jpg,2,Yes</s>
3,003-05.jpg,3,Yes</s>
3,003-06.jpg,0,No</s>
3,003-06.jpg,1,No</s>
3,003-06.jpg,2,No</s>
3,003-06.jpg,3,Yes the motorcycle is parked outside of the building.</s>
3,003-07.jpg,0,No</s>
3,003-07.jpg,1,No</s>
3,003-07.jpg,2,No</s>
3,003-07.jpg,3,No</s>
3,003-08.jpg,0,No</s>
3,003-08.jpg,1,No</s>
3,003-08.jpg,2,No</s>
3,003-08.jpg,3,Yes</s>
3,003-09.jpg,0,No</s>
3,003-09.jpg,1,No</s>
3,003-09.jpg,2,No</s>
3,003-09.jpg,3,No</s>
3,003-10.jpg,0,No</s>
3,003-10.jpg,1,No</s>
3,003-10.jpg,2,No</s>
3,003-10.jpg,3,No</s>
4,004-00.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-00.jpg,1,Yes there is a ramp in the image.</s>
4,004-00.jpg,2,Yes the skateboarder is male.</s>
4,004-00.jpg,3,Yes the skateboarder is attempting a trick on a ramp.</s>
4,004-00.jpg,4,Yes</s>
4,004-01.jpg,0,Yes</s>
4,004-01.jpg,1,Yes there is a ramp in the image.</s>
4,004-01.jpg,2,Yes</s>
4,004-01.jpg,3,Yes the skateboarder is attempting to pull off a trick by kicking the ball with his foot while riding the skateboard.</s>
4,004-01.jpg,4,No the skateboarder is not on the ramp. He is on the ground performing a trick with his skateboard.</s>
4,004-02.jpg,0,Yes</s>
4,004-02.jpg,1,No</s>
4,004-02.jpg,2,Yes</s>
4,004-02.jpg,3,Yes the skateboarder is attempting to perform a trick as they are crouching down and riding the skateboard on the sidewalk.</s>
4,004-02.jpg,4,No the skateboarder is not on the ramp. He is performing a trick on a sidewalk.</s>
4,004-03.jpg,0,Yes</s>
4,004-03.jpg,1,Yes there is a ramp in the image.</s>
4,004-03.jpg,2,Yes</s>
4,004-03.jpg,3,Yes</s>
4,004-03.jpg,4,Yes</s>
4,004-04.jpg,0,Yes</s>
4,004-04.jpg,1,No</s>
4,004-04.jpg,2,Yes</s>
4,004-04.jpg,3,Yes</s>
4,004-04.jpg,4,No the skateboarder is not on the ramp. He is performing a trick on a concrete surface.</s>
4,004-05.jpg,0,Yes</s>
4,004-05.jpg,1,No</s>
4,004-05.jpg,2,Yes</s>
4,004-05.jpg,3,Yes the skateboarder is trying to pull off a trick as they are riding the skateboard on the pavement and appear to be balancing on the edge of the skateboard.</s>
4,004-05.jpg,4,No the skateboarder is not on the ramp. He is riding his skateboard on the ground.</s>
4,004-06.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-06.jpg,1,No</s>
4,004-06.jpg,2,Yes the skateboarder is a male.</s>
4,004-06.jpg,3,Yes</s>
4,004-06.jpg,4,No the skateboarder is not on the ramp. He is in the air performing a trick while jumping off the ramp.</s>
4,004-07.jpg,0,Yes</s>
4,004-07.jpg,1,No</s>
4,004-07.jpg,2,Yes</s>
4,004-07.jpg,3,Yes the skateboarder is attempting to pull off a trick as they are in mid-air while riding the skateboard.</s>
4,004-07.jpg,4,No</s>
4,004-08.jpg,0,Yes</s>
4,004-08.jpg,1,No</s>
4,004-08.jpg,2,Yes</s>
4,004-08.jpg,3,Yes the skateboarder is attempting to pull off a trick as they are in mid-air while riding the skateboard.</s>
4,004-08.jpg,4,No the skateboarder is not on the ramp. He is in the air performing a trick.</s>
4,004-09.jpg,0,Yes</s>
4,004-09.jpg,1,Yes</s>
4,004-09.jpg,2,Yes</s>
4,004-09.jpg,3,Yes the skateboarder is trying to pull off a trick as they are in the air while riding their skateboard.</s>
4,004-09.jpg,4,Yes</s>
4,004-10.jpg,0,No there is no male skateboarder in the image. The image features a male motorcyclist performing a trick.</s>
4,004-10.jpg,1,Yes there is a ramp in the image.</s>
4,004-10.jpg,2,No</s>
4,004-10.jpg,3,Yes the skateboarder is attempting to pull off a trick by jumping over a ramp and flying through the air on their skateboard.</s>
4,004-10.jpg,4,Yes</s>
4,004-11.jpg,0,Yes there is a male skateboarder performing a trick in the air.</s>
4,004-11.jpg,1,Yes</s>
4,004-11.jpg,2,No the skateboarder is female.</s>
4,004-11.jpg,3,Yes the skateboarder is attempting to pull off a trick as they are in the air while riding their skateboard.</s>
4,004-11.jpg,4,No the skateboarder is in the air having jumped off the ramp.</s>
4,004-12.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-12.jpg,1,Yes there is a ramp in the image.</s>
4,004-12.jpg,2,Yes</s>
4,004-12.jpg,3,Yes</s>
4,004-12.jpg,4,No the skateboarder is in the air performing a trick.</s>
4,004-13.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-13.jpg,1,Yes</s>
4,004-13.jpg,2,Yes the skateboarder is male.</s>
4,004-13.jpg,3,Yes the skateboarder is attempting to pull off a trick as they are in the air above a ramp.</s>
4,004-13.jpg,4,No the skateboarder is not on the ramp. They are in the air performing a trick while riding their skateboard.</s>
5,005-00.jpg,0,Yes</s>
5,005-00.jpg,1,Yes</s>
5,005-00.jpg,2,Yes the woman is showing something to the other woman while they are riding the scooter.</s>
5,005-00.jpg,3,Yes the woman is showing the scooter to another woman while they are both riding it.</s>
5,005-01.jpg,0,Yes</s>
5,005-01.jpg,1,Yes</s>
5,005-01.jpg,2,No the woman is not showing something. She is sitting on the back of a moped smiling and enjoying the ride.</s>
5,005-01.jpg,3,Yes the woman is showing the scooter to another woman who is sitting on the back of the scooter.</s>
5,005-02.jpg,0,Yes</s>
5,005-02.jpg,1,Yes</s>
5,005-02.jpg,2,Yes</s>
5,005-02.jpg,3,Yes the woman is showing the scooter to another woman and they are both standing on the street.</s>
5,005-03.jpg,0,Yes</s>
5,005-03.jpg,1,Yes</s>
5,005-03.jpg,2,Yes</s>
5,005-03.jpg,3,Yes</s>
5,005-04.jpg,0,Yes</s>
5,005-04.jpg,1,Yes</s>
5,005-04.jpg,2,No</s>
5,005-04.jpg,3,Yes the woman is showing the scooter to another woman who is standing next to her.</s>
5,005-05.jpg,0,Yes</s>
5,005-05.jpg,1,No</s>
5,005-05.jpg,2,Yes</s>
5,005-05.jpg,3,No</s>
5,005-06.jpg,0,Yes</s>
5,005-06.jpg,1,No</s>
5,005-06.jpg,2,Yes</s>
5,005-06.jpg,3,No</s>
5,005-07.jpg,0,Yes</s>
5,005-07.jpg,1,No</s>
5,005-07.jpg,2,Yes</s>
5,005-07.jpg,3,No</s>
5,005-08.jpg,0,Yes</s>
5,005-08.jpg,1,No</s>
5,005-08.jpg,2,Yes</s>
5,005-08.jpg,3,No</s>
5,005-09.jpg,0,Yes</s>
5,005-09.jpg,1,No</s>
5,005-09.jpg,2,Yes</s>
5,005-09.jpg,3,No</s>
5,005-10.jpg,0,Yes</s>
5,005-10.jpg,1,Yes</s>
5,005-10.jpg,2,Yes</s>
5,005-10.jpg,3,No the woman is not showing the scooter to another woman. She is riding the scooter down the street.</s>
5,005-11.jpg,0,Yes</s>
5,005-11.jpg,1,Yes</s>
5,005-11.jpg,2,No</s>
5,005-11.jpg,3,No</s>
5,005-12.jpg,0,Yes</s>
5,005-12.jpg,1,Yes</s>
5,005-12.jpg,2,No</s>
5,005-12.jpg,3,No the woman is not showing the scooter to another woman. She is riding the scooter down the street.</s>
5,005-13.jpg,0,Yes</s>
5,005-13.jpg,1,Yes</s>
5,005-13.jpg,2,No</s>
5,005-13.jpg,3,No</s>
5,005-14.jpg,0,Yes</s>
5,005-14.jpg,1,Yes</s>
5,005-14.jpg,2,No</s>
5,005-14.jpg,3,No</s>
5,005-15.jpg,0,Yes</s>
5,005-15.jpg,1,No</s>
5,005-15.jpg,2,Yes</s>
5,005-15.jpg,3,No the woman is not showing a scooter to another woman. She is holding a slice of watermelon in front of her face.</s>
5,005-16.jpg,0,Yes</s>
5,005-16.jpg,1,No</s>
5,005-16.jpg,2,Yes</s>
5,005-16.jpg,3,No</s>
5,005-17.jpg,0,Yes</s>
5,005-17.jpg,1,No</s>
5,005-17.jpg,2,Yes</s>
5,005-17.jpg,3,No</s>
5,005-18.jpg,0,Yes</s>
5,005-18.jpg,1,No</s>
5,005-18.jpg,2,Yes</s>
5,005-18.jpg,3,No</s>
5,005-19.jpg,0,Yes</s>
5,005-19.jpg,1,No</s>
5,005-19.jpg,2,Yes</s>
5,005-19.jpg,3,No</s>
5,005-20.jpg,0,Yes</s>
5,005-20.jpg,1,No</s>
5,005-20.jpg,2,Yes</s>
5,005-20.jpg,3,No</s>
5,005-21.jpg,0,Yes</s>
5,005-21.jpg,1,No</s>
5,005-21.jpg,2,Yes</s>
5,005-21.jpg,3,No</s>
5,005-22.jpg,0,Yes</s>
5,005-22.jpg,1,No</s>
5,005-22.jpg,2,Yes</s>
5,005-22.jpg,3,No</s>
5,005-23.jpg,0,No</s>
5,005-23.jpg,1,No</s>
5,005-23.jpg,2,No</s>
5,005-23.jpg,3,No</s>
5,005-24.jpg,0,No</s>
5,005-24.jpg,1,No</s>
5,005-24.jpg,2,No</s>
5,005-24.jpg,3,No</s>
5,005-25.jpg,0,No</s>
5,005-25.jpg,1,No</s>
5,005-25.jpg,2,No</s>
5,005-25.jpg,3,No</s>
5,005-26.jpg,0,No</s>
5,005-26.jpg,1,No</s>
5,005-26.jpg,2,No</s>
5,005-26.jpg,3,No</s>
5,005-27.jpg,0,No</s>
5,005-27.jpg,1,No</s>
5,005-27.jpg,2,No</s>
5,005-27.jpg,3,No</s>
5,005-28.jpg,0,No</s>
5,005-28.jpg,1,Yes</s>
5,005-28.jpg,2,No</s>
5,005-28.jpg,3,No</s>
5,005-29.jpg,0,Yes</s>
5,005-29.jpg,1,Yes</s>
5,005-29.jpg,2,No the woman is not showing something. She is walking past a parked white scooter.</s>
5,005-29.jpg,3,No the woman is not showing the scooter to another woman. She is simply standing near the parked scooter.</s>
5,005-30.jpg,0,Yes</s>
5,005-30.jpg,1,Yes</s>
5,005-30.jpg,2,No the woman is not showing anything. She is sitting on a pink scooter which is parked on the sidewalk.</s>
5,005-30.jpg,3,No the woman is not showing the scooter to another woman. She is sitting on the scooter and looking at the camera.</s>
5,005-31.jpg,0,No</s>
5,005-31.jpg,1,Yes</s>
5,005-31.jpg,2,No</s>
5,005-31.jpg,3,No</s>
6,006-00.jpg,0,Yes</s>
6,006-00.jpg,1,No the man is not wearing a suit. He is wearing a green shirt.</s>
6,006-00.jpg,2,No</s>
6,006-00.jpg,3,Yes</s>
6,006-00.jpg,4,Yes</s>
6,006-01.jpg,0,Yes</s>
6,006-01.jpg,1,Yes the man is wearing a suit.</s>
6,006-01.jpg,2,Yes</s>
6,006-01.jpg,3,No</s>
6,006-01.jpg,4,No</s>
6,006-02.jpg,0,Yes</s>
6,006-02.jpg,1,No the man is not wearing a suit. He is wearing a green jacket and a white shirt.</s>
6,006-02.jpg,2,Yes the suit is green.</s>
6,006-02.jpg,3,No</s>
6,006-02.jpg,4,No</s>
6,006-03.jpg,0,Yes</s>
6,006-03.jpg,1,Yes</s>
6,006-03.jpg,2,Yes</s>
6,006-03.jpg,3,No</s>
6,006-03.jpg,4,No</s>
6,006-04.jpg,0,Yes</s>
6,006-04.jpg,1,No</s>
6,006-04.jpg,2,No</s>
6,006-04.jpg,3,Yes</s>
6,006-04.jpg,4,Yes</s>
6,006-05.jpg,0,Yes</s>
6,006-05.jpg,1,No the man is not wearing a suit. He is wearing a striped shirt.</s>
6,006-05.jpg,2,No</s>
6,006-05.jpg,3,Yes</s>
6,006-05.jpg,4,Yes</s>
6,006-06.jpg,0,Yes</s>
6,006-06.jpg,1,No the man is not wearing a suit. He is wearing a blue shirt.</s>
6,006-06.jpg,2,No</s>
6,006-06.jpg,3,Yes</s>
6,006-06.jpg,4,Yes</s>
6,006-07.jpg,0,Yes</s>
6,006-07.jpg,1,No the man is not wearing a suit. He is wearing a blue shirt and a brown jacket.</s>
6,006-07.jpg,2,No</s>
6,006-07.jpg,3,Yes</s>
6,006-07.jpg,4,Yes</s>
6,006-08.jpg,0,Yes</s>
6,006-08.jpg,1,Yes the man is wearing a suit.</s>
6,006-08.jpg,2,Yes</s>
6,006-08.jpg,3,No</s>
6,006-08.jpg,4,No</s>
6,006-09.jpg,0,Yes</s>
6,006-09.jpg,1,Yes the man is wearing a suit.</s>
6,006-09.jpg,2,Yes</s>
6,006-09.jpg,3,No</s>
6,006-09.jpg,4,No</s>
6,006-10.jpg,0,Yes</s>
6,006-10.jpg,1,Yes the man is wearing a suit.</s>
6,006-10.jpg,2,Yes</s>
6,006-10.jpg,3,No</s>
6,006-10.jpg,4,No</s>
6,006-11.jpg,0,Yes</s>
6,006-11.jpg,1,Yes</s>
6,006-11.jpg,2,Yes the suit is green.</s>
6,006-11.jpg,3,No</s>
6,006-11.jpg,4,No</s>
6,006-12.jpg,0,Yes</s>
6,006-12.jpg,1,No the man is not wearing a suit. He is wearing a tank top.</s>
6,006-12.jpg,2,No</s>
6,006-12.jpg,3,No</s>
6,006-12.jpg,4,No</s>
6,006-13.jpg,0,Yes</s>
6,006-13.jpg,1,No</s>
6,006-13.jpg,2,No</s>
6,006-13.jpg,3,No</s>
6,006-13.jpg,4,No</s>
6,006-14.jpg,0,Yes</s>
6,006-14.jpg,1,No</s>
6,006-14.jpg,2,No</s>
6,006-14.jpg,3,No</s>
6,006-14.jpg,4,No</s>
6,006-15.jpg,0,Yes</s>
6,006-15.jpg,1,No the man is not wearing a suit. He is wearing a shirt and a tie.</s>
6,006-15.jpg,2,No</s>
6,006-15.jpg,3,No</s>
6,006-15.jpg,4,No the man is not leaning over a laptop. He is sitting on the ground with his hands clasped in front of him.</s>
6,006-16.jpg,0,No</s>
6,006-16.jpg,1,No</s>
6,006-16.jpg,2,No</s>
6,006-16.jpg,3,Yes</s>
6,006-16.jpg,4,No</s>
6,006-17.jpg,0,No</s>
6,006-17.jpg,1,No</s>
6,006-17.jpg,2,No</s>
6,006-17.jpg,3,Yes</s>
6,006-17.jpg,4,No</s>
6,006-18.jpg,0,No</s>
6,006-18.jpg,1,No</s>
6,006-18.jpg,2,No</s>
6,006-18.jpg,3,Yes</s>
6,006-18.jpg,4,No the man is not leaning over the laptop. The laptop is sitting on a wooden table.</s>
6,006-19.jpg,0,No</s>
6,006-19.jpg,1,No</s>
6,006-19.jpg,2,No</s>
6,006-19.jpg,3,Yes</s>
6,006-19.jpg,4,No</s>
7,007-00.jpg,0,Yes</s>
7,007-00.jpg,1,Yes</s>
7,007-00.jpg,2,Yes</s>
7,007-00.jpg,3,Yes</s>
7,007-00.jpg,4,Yes</s>
7,007-01.jpg,0,Yes</s>
7,007-01.jpg,1,Yes</s>
7,007-01.jpg,2,Yes there is a tennis court in the image.</s>
7,007-01.jpg,3,Yes</s>
7,007-01.jpg,4,Yes</s>
7,007-02.jpg,0,Yes</s>
7,007-02.jpg,1,Yes</s>
7,007-02.jpg,2,Yes</s>
7,007-02.jpg,3,Yes</s>
7,007-02.jpg,4,Yes</s>
7,007-03.jpg,0,Yes</s>
7,007-03.jpg,1,Yes</s>
7,007-03.jpg,2,Yes there is a tennis court in the image.</s>
7,007-03.jpg,3,Yes</s>
7,007-03.jpg,4,Yes</s>
7,007-04.jpg,0,Yes</s>
7,007-04.jpg,1,No</s>
7,007-04.jpg,2,Yes</s>
7,007-04.jpg,3,Yes</s>
7,007-04.jpg,4,Yes the woman is holding the racquet while playing tennis.</s>
7,007-05.jpg,0,Yes</s>
7,007-05.jpg,1,Yes</s>
7,007-05.jpg,2,Yes there is a tennis court in the image.</s>
