id,image,question_id,vqa_answer
0,000-11.jpg,0,Yes there is a Christmas tree in the room.</s>
0,000-11.jpg,1,Yes there are lights on in the room.</s>
0,000-11.jpg,2,No there is no teddy bear in the image. The image shows a Christmas tree decorations and presents in a room with a white wall in the background.</s>
0,000-11.jpg,3,Yes the lights are on the Christmas tree.</s>
0,000-11.jpg,4,Yes the teddy bear is sitting next to the Christmas tree along with the gifts.</s>
1,001-00.jpg,0,Yes there is a group of planes visible through a large window which suggests that they are likely parked at an airport.</s>
1,001-00.jpg,1,Yes the image features a wall of windows in an airport terminal.</s>
1,001-00.jpg,2,Yes there are several airplanes visible in the image.</s>
1,001-00.jpg,3,No the planes are not near the wall of windows. They are on the runway and the view is from inside an airport building.</s>
1,001-01.jpg,0,Yes there is a group of planes parked on the tarmac.</s>
1,001-01.jpg,1,Yes there is a wall of windows on the side of the airplanes.</s>
1,001-01.jpg,2,Yes there are several planes specifically five jets parked on the asphalt runway.</s>
1,001-01.jpg,3,Yes the planes are all lined up next to each other on the runway and some of them are near the wall of windows.</s>
1,001-02.jpg,0,Yes there is a group of planes in the image.</s>
1,001-02.jpg,1,Yes there is a row of airplanes that have windows in them suggesting they might be passenger planes.</s>
1,001-02.jpg,2,Yes there are multiple planes in the image.</s>
1,001-02.jpg,3,Yes the planes are near the wall of windows which is a part of the building.</s>
1,001-03.jpg,0,Yes there is a group of small airplanes.</s>
1,001-03.jpg,1,No there is no wall of windows in the image. The airplanes in the image have a single row of windows which can be seen on the front of each plane.</s>
1,001-03.jpg,2,Yes there are multiple planes in the image.</s>
1,001-03.jpg,3,No the planes are not near a wall of windows; they are flying in the sky with no visible background.</s>
1,001-04.jpg,0,Yes there is a group of planes.</s>
1,001-04.jpg,1,Yes there is a wall of windows in the image which is made up of a bunch of airplanes parked together.</s>
1,001-04.jpg,2,Yes there are multiple planes in the image. They are arranged in rows and spread out across the scene creating an intricate and visually appealing composition.</s>
1,001-04.jpg,3,Yes the planes are near the wall of windows possibly on a runway or a parking lot as they appear to be parked together.</s>
1,001-05.jpg,0,Yes there is a group of planes parked in a row lined up beside each other.</s>
1,001-05.jpg,1,Yes there is a wall of windows on the airport tarmac.</s>
1,001-05.jpg,2,Yes there are multiple planes parked in the airport lot.</s>
1,001-05.jpg,3,Yes the planes are parked near a wall of windows and they are also parked on the runway.</s>
1,001-06.jpg,0,Yes the image shows a group of planes flying through the air creating the impression of a large window with multiple planes passing through it.</s>
1,001-06.jpg,1,Yes there is a wall of windows in the image.</s>
1,001-06.jpg,2,Yes there are multiple planes in the image which creates a dynamic and interesting visual effect.</s>
1,001-06.jpg,3,Yes the airplanes are near the wall of windows with square panes.</s>
1,001-07.jpg,0,No there is no group of planes in the image. The image shows a large open room with a high ceiling and a large window likely in a building. The window is covered by a set of four large glass panels
1,001-07.jpg,1,Yes there is a wall of glass windows in the room.</s>
1,001-07.jpg,2,No there are no multiple planes in the image. The image shows a single plane flying through the sky.</s>
1,001-07.jpg,3,Yes the airplanes are near the wall of windows in the large room.</s>
1,001-08.jpg,0,No there is just one airplane in the image.</s>
1,001-08.jpg,1,Yes there is a wall of square windows on a tall building.</s>
1,001-08.jpg,2,Yes there are multiple planes in the image displaying the reflection of windows and the sky on the building facade. This creates a dynamic and interesting visual effect.</s>
1,001-08.jpg,3,Yes the planes are near the wall of windows in the image.</s>
1,001-09.jpg,0,No there isn't a group of planes in the image. The image features a row of windows with multiple panes of glass and there are also some beams with windows on them.</s>
1,001-09.jpg,1,Yes there is a wall of square windows in the image.</s>
1,001-09.jpg,2,Yes there are multiple planes of windows in the image which gives the building a unique architectural appearance.</s>
1,001-09.jpg,3,Yes the planes are located near the wall of windows in the image.</s>
1,001-10.jpg,0,No the image does not show a group of planes. Instead it depicts a large open room with many windows and a wooden ceiling.</s>
1,001-10.jpg,1,Yes there is a wall of windows in the room.</s>
1,001-10.jpg,2,Yes the windows are arranged with multiple planes creating an open and airy feeling inside the room.</s>
1,001-10.jpg,3,Yes the planes are parked near the wall of large windows and the plane's shadow covers a large part of the wall.</s>
2,002-00.jpg,0,Yes there is a brown bear in the image.</s>
2,002-00.jpg,1,Yes there is a forest with tall trees in the image.</s>
2,002-00.jpg,2,Yes there are trees in the image specifically pine trees.</s>
2,002-00.jpg,3,Yes the bear is walking through the trees and the grass in the woods.</s>
2,002-00.jpg,4,Yes the bear is walking across a forest surrounded by trees and bushes.</s>
2,002-00.jpg,5,Yes the trees are surrounding the bear as it is walking through the forest.</s>
2,002-01.jpg,0,Yes there is a brown bear walking through the woods.</s>
2,002-01.jpg,1,Yes there is a forest in the image and a brown bear is walking through it.</s>
2,002-01.jpg,2,Yes there are trees in the image.</s>
2,002-01.jpg,3,Yes the brown bear is walking through a forest or wooded area.</s>
2,002-01.jpg,4,Yes the bear is walking across the forest.</s>
2,002-01.jpg,5,Yes the trees surround the bear providing a natural habitat for it in the woods.</s>
2,002-02.jpg,0,Yes there is a brown bear in the image.</s>
2,002-02.jpg,1,Yes there is a forest with a large brown bear walking through it.</s>
2,002-02.jpg,2,Yes there are trees in the image. The bear is surrounded by a forest with tall trees.</s>
2,002-02.jpg,3,Yes the bear is walking through a wooded area surrounded by a dense forest.</s>
2,002-02.jpg,4,Yes the bear is walking across the forest in an area with several trees.</s>
2,002-02.jpg,5,Yes the trees are surrounding the bear both in the forest and in the clearing.</s>
2,002-03.jpg,0,Yes there is a brown bear in the image.</s>
2,002-03.jpg,1,Yes there is a forest in the image and the bear is walking through it.</s>
2,002-03.jpg,2,Yes there are trees in the foreground and background of the image.</s>
2,002-03.jpg,3,Yes the bear is walking.</s>
2,002-03.jpg,4,Yes the bear is walking across the forest specifically through a wooded area with trees and grass.</s>
2,002-03.jpg,5,Yes the trees are surrounding the bear creating a forest-like environment.</s>
2,002-04.jpg,0,Yes there is a brown bear in the image.</s>
2,002-04.jpg,1,Yes there is a forest in the image where a brown bear is walking.</s>
2,002-04.jpg,2,Yes there are lots of trees in the image.</s>
2,002-04.jpg,3,Yes the bear is walking through the forest.</s>
2,002-04.jpg,4,Yes the bear is walking across the forest.</s>
2,002-04.jpg,5,Yes the trees are surrounding the bear with the bear walking on a trail through the forest.</s>
2,002-05.jpg,0,Yes there is a large brown bear walking through the woods.</s>
2,002-05.jpg,1,Yes there is a forest in the image where a brown bear is walking.</s>
2,002-05.jpg,2,Yes there are trees in the scene.</s>
2,002-05.jpg,3,Yes the bear is walking through the forest.</s>
2,002-05.jpg,4,Yes the bear is walking across the forest.</s>
2,002-05.jpg,5,Yes the trees are surrounding the bear and it is walking in a forest area.</s>
2,002-06.jpg,0,Yes there is a brown bear in the image.</s>
2,002-06.jpg,1,Yes there is a forest in the image. The large brown bear is standing in a snow-covered forest.</s>
2,002-06.jpg,2,Yes there are trees in the image where the bear is walking around.</s>
2,002-06.jpg,3,Yes the bear is walking through the snow and wooded area.</s>
2,002-06.jpg,4,Yes the bear is walking across the snow-covered forest either in the woods or in the forest itself.</s>
2,002-06.jpg,5,Yes the bear is surrounded by trees in the snow-covered forest.</s>
2,002-07.jpg,0,Yes there is a brown bear in the image.</s>
2,002-07.jpg,1,Yes there is a forest in the image with a large brown bear roaming through it.</s>
2,002-07.jpg,2,Yes there are trees in the image.</s>
2,002-07.jpg,3,The bear is walking through the woods.</s>
2,002-07.jpg,4,Yes the bear is walking across the forest.</s>
2,002-07.jpg,5,Yes the trees are surrounding the brown bear in a wooded area.</s>
2,002-08.jpg,0,Yes there is a brown bear in the image.</s>
2,002-08.jpg,1,Yes there is a forest with a large brown bear in it.</s>
2,002-08.jpg,2,Yes there are trees in the image and the bear is standing underneath a tree.</s>
2,002-08.jpg,3,Yes the bear is walking in the image.</s>
2,002-08.jpg,4,Yes the bear is walking across the forest surrounded by trees and grass.</s>
2,002-08.jpg,5,Yes the trees are surrounding the bear creating a forest environment for the bear to explore.</s>
2,002-09.jpg,0,Yes there is a brown bear in the image.</s>
2,002-09.jpg,1,Yes there is a forest in the image.</s>
2,002-09.jpg,2,Yes there are trees in the area where the bear is walking.</s>
2,002-09.jpg,3,Yes the bear is walking through the woods with a bush in the foreground. It is also described as "pacing" which means it is moving in a more deliberate manner likely following a specific path or searching for food.</s>
2,002-09.jpg,4,Yes the brown bear is walking across a forest.</s>
2,002-09.jpg,5,Yes the trees are surrounding the bear and it is walking through the woods.</s>
2,002-10.jpg,0,Yes there is a brown bear in the image.</s>
2,002-10.jpg,1,Yes there is a forest with tall trees in the image and a bear is walking through a wooded area.</s>
2,002-10.jpg,2,Yes there are trees in the forest area where the bear is walking.</s>
2,002-10.jpg,3,Yes the bear is walking in the grassy area.</s>
2,002-10.jpg,4,Yes the bear is walking across the forest navigating through the trees and brush.</s>
2,002-10.jpg,5,Yes the trees are surrounding the bear in the image making it appear as though the bear is walking in a forest.</s>
2,002-11.jpg,0,No there is no brown bear in the image. The image shows a forest with trees and dirt but no bear.</s>
2,002-11.jpg,1,Yes there is a forest full of tall trees in the image.</s>
2,002-11.jpg,2,Yes there are trees in the image specifically a group of tall trees in a forest.</s>
2,002-11.jpg,3,Yes the bear is walking towards the camera through the forest.</s>
2,002-11.jpg,4,No the bear is not walking across the forest. It is sitting in a tree among the trees and trunks.</s>
2,002-11.jpg,5,No there is no bear in the image. The trees are standing alone with no visible signs of a bear.</s>
2,002-12.jpg,0,No there is no brown bear in the image. The photo instead features tall green trees and sunlight among the forest.</s>
2,002-12.jpg,1,Yes there is a forest with trees growing in it.</s>
2,002-12.jpg,2,Yes there are trees in the image. They are standing in a forest and surrounded by a lot of greenery.</s>
2,002-12.jpg,3,Yes the bear is walking through the forest of trees.</s>
2,002-12.jpg,4,Yes the bear is walking across the forest.</s>
2,002-12.jpg,5,No the trees are not surrounding the bear. The bear is standing on the ground surrounded by trees and the sun is shining through them.</s>
2,002-13.jpg,0,No there is no brown bear in the image. The scene is a wooded area consisting of lots of trees bushes and greenery.</s>
2,002-13.jpg,1,Yes there is a forest filled with tall green trees.</s>
2,002-13.jpg,2,Yes there are lots of trees in the forest and they are described as being tall and lush.</s>
2,002-13.jpg,3,No the bear is not walking. It is running through the forest.</s>
2,002-13.jpg,4,Yes the bear is walking across the forest.</s>
2,002-13.jpg,5,No there is no bear in the picture. The trees are standing in a forest with a sunny background creating a lush and green atmosphere.</s>
2,002-14.jpg,0,No there is no brown bear in the image. The image depicts a forest scene with tall trees and fog but there is no sign of a bear.</s>
2,002-14.jpg,1,Yes there is a forest with tall trees and lush green foliage.</s>
2,002-14.jpg,2,Yes there are trees in the image and they are surrounded by greenery.</s>
2,002-14.jpg,3,The bear is walking in the forest moving between trees with fog.</s>
2,002-14.jpg,4,Yes the bear is walking across the forest navigating through the large fern covered trees and tall grasses. The forest appears dense and lush providing a habitat for various wildlife including the bear.</s>
2,002-14.jpg,5,Yes the trees are surrounding the bear in the image. The bear is walking in the dense forest surrounded by tall trees and green foliage.</s>
2,002-15.jpg,0,No there is no brown bear visible in the image.</s>
2,002-15.jpg,1,Yes there is a forest in the image which is filled with trees and vegetation.</s>
2,002-15.jpg,2,Yes there are trees in the image and they are tall forming a forest.</s>
2,002-15.jpg,3,Yes the bear is walking through the forest.</s>
2,002-15.jpg,4,Yes the bear is walking across the forest.</s>
2,002-15.jpg,5,The image does not feature a bear or any animals. It shows a forest with tall trees and lush green foliage. The forest looks serene and peaceful and the trees are tall enough to provide shade.</s>
2,002-16.jpg,0,No there is no brown bear in the image. The image shows a forest with tall trees and snow but there are no bears.</s>
2,002-16.jpg,1,Yes there is a forest in the image.</s>
2,002-16.jpg,2,Yes there are trees in the image specifically a forest of tall trees.</s>
2,002-16.jpg,3,No the bear is not walking in the image. It is laying down in the snowy forest.</s>
2,002-16.jpg,4,The image does not provide any information about a bear walking across the forest. It only shows a foggy forest with a path of snow.</s>
2,002-16.jpg,5,Yes the trees are surrounding the bear in the snowy forest.</s>
2,002-17.jpg,0,No there is no brown bear in the image. The image shows a foggy forest with trees and grass on the ground.</s>
2,002-17.jpg,1,Yes there is a large foggy forest in the image.</s>
2,002-17.jpg,2,Yes there are trees standing in the forest.</s>
2,002-17.jpg,3,Yes the bear is walking through the dense forest.</s>
2,002-17.jpg,4,No the bear is not walking across the forest. The bear is standing in the middle of the forest surrounded by tall trees and surrounded by fog.</s>
2,002-17.jpg,5,No the trees are not surrounding a bear in this image. There is a single bear in the image which is standing on grass near a group of trees.</s>
2,002-18.jpg,0,No there is no brown bear in the image. The image features a forest with trees and leaves during a foggy day.</s>
2,002-18.jpg,1,Yes there is a forest in the image.</s>
2,002-18.jpg,2,Yes there are many trees in the image creating a dense forest.</s>
2,002-18.jpg,3,Yes the bear is walking through the foggy forest surrounded by tall trees.</s>
2,002-18.jpg,4,No the image does not show a bear walking across the forest. It displays a foggy forest with tall trees and the fog is covering the ground.</s>
2,002-18.jpg,5,No the trees are not surrounding a bear. The image features a forest with many trees standing close together with a thick fog obscuring some of the forest elements.</s>
2,002-19.jpg,0,No there is no brown bear in the image. The image shows a misty forest with trees and no animals.</s>
2,002-19.jpg,1,Yes there is a forest in the image.</s>
2,002-19.jpg,2,Yes there are trees in the image and they are surrounded by fog.</s>
2,002-19.jpg,3,Yes the bear is walking through the forest possibly exploring the foggy or misty environment.</s>
2,002-19.jpg,4,It is not clear if the bear is walking across the forest as the image only shows a foggy forest with trees and grass.</s>
2,002-19.jpg,5,Yes the trees are surrounding the bear in the image.</s>
2,002-20.jpg,0,No there is no brown bear in the image. The image shows a dense forest with fallen leaves on the ground and some trees.</s>
2,002-20.jpg,1,Yes there is a forest in the image.</s>
2,002-20.jpg,2,Yes there are trees in the scene.</s>
2,002-20.jpg,3,Yes the bear is walking through the woods with fallen leaves making its way through the forest.</s>
2,002-20.jpg,4,Yes the bear is walking across the forest surrounded by trees and fallen leaves.</s>
2,002-20.jpg,5,No the trees are not surrounding the bear. The image shows a forest with trees and some fallen leaves on the ground and a bear is standing in the middle of the forest.</s>
2,002-21.jpg,0,No there is no brown bear in the image. The image features a tree with black and white leaves and it seems to be a black and white drawing or sketch.</s>
2,002-21.jpg,1,Yes the image features a forest with many trees and birds flying around.</s>
2,002-21.jpg,2,Yes the drawing features a tree with many branches.</s>
2,002-21.jpg,3,No the bear is not walking. The image shows birds flying above a tree on a cloudy day.</s>
2,002-21.jpg,4,No the image does not depict a bear walking across the forest. It shows a tree with birds flying around.</s>
2,002-21.jpg,5,No the trees are not surrounding the bear. There are birds flying in and out of the tree branches and the bear is standing next to a tree.</s>
3,003-00.jpg,0,Yes there is a motorcycle parked outside a building.</s>
3,003-00.jpg,1,Yes the motorcycle in the image is large indicating that it is a cruiser or a heavy motorcycle.</s>
3,003-00.jpg,2,Yes the motorcycle is sitting outside a building.</s>
3,003-00.jpg,3,Yes the motorcycle is parked outside of the building next to a window.</s>
3,003-01.jpg,0,Yes there is a motorcycle in the image.</s>
3,003-01.jpg,1,Yes the motorcycle is large and likely meant for cruising on the road.</s>
3,003-01.jpg,2,Yes the motorcycle is sitting on the street.</s>
3,003-01.jpg,3,Yes the motorcycle is parked outside of the building.</s>
3,003-02.jpg,0,Yes there is a motorcycle parked on the side of the street.</s>
3,003-02.jpg,1,Yes the motorcycle is large and parked on the side of the street.</s>
3,003-02.jpg,2,Yes the motorcycle is sitting in a parking lot.</s>
3,003-02.jpg,3,Yes the motorcycle is parked outside of a building.</s>
3,003-03.jpg,0,Yes there is a motorcycle parked on the sidewalk.</s>
3,003-03.jpg,1,Yes the motorcycle in the image is large. It has a chrome look and appears to be a beastly motorcycle.</s>
3,003-03.jpg,2,Yes the motorcycle is sitting on the side of the street.</s>
3,003-03.jpg,3,Yes the motorcycle is parked outside of the building.</s>
3,003-04.jpg,0,Yes there is a motorcycle in the image.</s>
3,003-04.jpg,1,Yes the motorcycle is large as it is compared to a city bus in the image.</s>
3,003-04.jpg,2,Yes the motorcycle is sitting in front of a building.</s>
3,003-04.jpg,3,Yes the motorcycle is outside of the building parked on the sidewalk.</s>
3,003-05.jpg,0,Yes there is a motorcycle parked on the street.</s>
3,003-05.jpg,1,Yes the motorcycle is large and large-sized.</s>
3,003-05.jpg,2,Yes the motorcycle is sitting on the sidewalk in front of a building.</s>
3,003-05.jpg,3,Yes the motorcycle is outside of the building parked on a sidewalk.</s>
3,003-06.jpg,0,No there is no motorcycle in the image. The image shows a building with three arched glass doors and two arched windows.</s>
3,003-06.jpg,1,Yes the motorcycle is large.</s>
3,003-06.jpg,2,There is no motorcycle sitting in the image. The image shows a white building with three white doors and four white windows.</s>
3,003-06.jpg,3,Yes the motorcycle is outside of the building.</s>
3,003-07.jpg,0,No there is no motorcycle in the image.</s>
3,003-07.jpg,1,Yes the motorcycle is large as it is described as being "huge" or "massive."</s>
3,003-07.jpg,2,Yes the motorcycle is sitting in front of the apartment building.</s>
3,003-07.jpg,3,Yes the motorcycle is outside of the building parked next to the tall glass building.</s>
3,003-08.jpg,0,No there is no motorcycle in the image. The image features a white building with windows and a large entrance that appears to be outside the building.</s>
3,003-08.jpg,1,Yes the motorcycle is large in size.</s>
3,003-08.jpg,2,Yes the motorcycle is sitting in front of the building.</s>
3,003-08.jpg,3,Yes the motorcycle is parked outside of the building with its front wheel in the air possibly indicating that it is either being transported or has been recently used.</s>
3,003-09.jpg,0,No there is no motorcycle present in the image. The image features a building with a lot of windows and a gray and white pattern on its surface.</s>
3,003-09.jpg,1,Yes the motorcycle is large.</s>
3,003-09.jpg,2,Yes the motorcycle is parked on the street sitting on the sidewalk in front of a very tall building.</s>
3,003-09.jpg,3,Yes the motorcycle is parked outside of the building and it is located near a window.</s>
3,003-10.jpg,0,No there is no motorcycle in the image. The image features a storefront with a combination of shuttered windows and a brown building.</s>
3,003-10.jpg,1,Yes the motorcycle in the image is large with its wheels visible and looking prominent in the scene.</s>
3,003-10.jpg,2,Yes the motorcycle is sitting outside of the building.</s>
3,003-10.jpg,3,Yes the motorcycle is parked outside of the building.</s>
4,004-00.jpg,0,Yes there is a male skateboarder.</s>
4,004-00.jpg,1,Yes there is a ramp that the skateboarder is using to perform a trick in mid-air.</s>
4,004-00.jpg,2,Yes the skateboarder is male.</s>
4,004-00.jpg,3,Yes the skateboarder is trying to pull off a trick by jumping high on his skateboard.</s>
4,004-00.jpg,4,Yes the skateboarder is on a ramp performing a trick.</s>
4,004-01.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-01.jpg,1,Yes there is a ramp in the image and a skateboarder is jumping over it.</s>
4,004-01.jpg,2,Yes the skateboarder is a male.</s>
4,004-01.jpg,3,Yes the skateboarder is trying to pull off a trick as he is shown mid-air while riding a skateboard.</s>
4,004-01.jpg,4,No the skateboarder is not on the ramp; they are on the sidewalk or in an open space.</s>
4,004-02.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-02.jpg,1,Yes there is a ramp in the image and a skateboarder is using it to perform a trick.</s>
4,004-02.jpg,2,Yes the skateboarder is a young boy.</s>
4,004-02.jpg,3,Yes the skateboarder is trying to pull off a trick by jumping and performing a stunt on the skateboard.</s>
4,004-02.jpg,4,Yes the skateboarder is on the ramp performing a trick on his skateboard.</s>
4,004-03.jpg,0,Yes there is a male skateboarder performing a trick.</s>
4,004-03.jpg,1,Yes there is a ramp in the image and a person is skateboarding on it.</s>
4,004-03.jpg,2,Yes the skateboarder is male.</s>
4,004-03.jpg,3,Yes the skateboarder is attempting to perform a trick on a ramp which is a common practice in skateboarding.</s>
4,004-03.jpg,4,Yes the skateboarder is on the ramp performing a trick.</s>
4,004-04.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-04.jpg,1,Yes there is a ramp in the image where a skateboarder is performing a trick.</s>
4,004-04.jpg,2,Yes the skateboarder is male.</s>
4,004-04.jpg,3,Yes the skateboarder is attempting to perform a trick as he is in the air and has a skateboard under him.</s>
4,004-04.jpg,4,Yes the skateboarder is on the ramp performing a jump.</s>
4,004-05.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-05.jpg,1,No the skateboarder is not riding on a ramp in the image. They are riding on a skateboard on a city street.</s>
4,004-05.jpg,2,Yes the skateboarder is a male.</s>
4,004-05.jpg,3,Yes the skateboarder is attempting to perform a trick either by doing a trick in the air or by riding on a rail.</s>
4,004-05.jpg,4,No the skateboarder is not on the ramp; he is on a sidewalk with his skateboard.</s>
4,004-06.jpg,0,Yes there is a male skateboarder performing a trick in the air.</s>
4,004-06.jpg,1,Yes there is a ramp in the image and the person on the skateboard is performing a trick off of it.</s>
4,004-06.jpg,2,Yes the skateboarder in the image is a male.</s>
4,004-06.jpg,3,Yes the skateboarder is attempting to perform a trick as they are seen soaring through the air with their skateboard.</s>
4,004-06.jpg,4,Yes the skateboarder is on a ramp performing a skateboard trick.</s>
4,004-07.jpg,0,Yes the image features a male skateboarder performing a trick on his skateboard.</s>
4,004-07.jpg,1,No the image does not show a ramp being used by the person on the skateboard. The skateboarder is performing a trick on a flat surface likely a sidewalk or a street.</s>
4,004-07.jpg,2,Yes the skateboarder is a male.</s>
4,004-07.jpg,3,Yes the skateboarder in the image is attempting to pull off a trick by performing a jump trick on his skateboard. This suggests that he is an experienced skateboarder or at least attempting to improve his skills.</s>
4,004-07.jpg,4,No the skateboarder is not on a ramp. He is performing a trick while jumping over a gutter in a parking lot.</s>
4,004-08.jpg,0,Yes there is a male skateboarder in the image.</s>
4,004-08.jpg,1,Yes there is a ramp next to the person on the skateboard.</s>
4,004-08.jpg,2,Yes the skateboarder is a male.</s>
4,004-08.jpg,3,Yes the skateboarder is trying to pull off a trick on the sidewalk.</s>
4,004-08.jpg,4,No the skateboarder is not on a ramp; they are riding their skateboard down a set of steps.</s>
4,004-09.jpg,0,Yes there is a male skateboarder performing tricks on a ramp.</s>
4,004-09.jpg,1,Yes there is a ramp. The skateboarder is performing a trick on the ramp.</s>
4,004-09.jpg,2,Yes the skateboarder is male.</s>
4,004-09.jpg,3,Yes the skateboarder is attempting a trick specifically a 360-degree flip.</s>
4,004-09.jpg,4,Yes the skateboarder is on the ramp performing a jump.</s>
4,004-10.jpg,0,Yes there is a male skateboarder performing a trick on the ramp at the skate park.</s>
4,004-10.jpg,1,Yes there is a ramp in the image where a person is performing tricks on a bike.</s>
4,004-10.jpg,2,Yes the skateboarder is male.</s>
4,004-10.jpg,3,Yes the skateboarder is attempting to do a trick by riding their skateboard up the side of a ramp.</s>
4,004-10.jpg,4,Yes the skateboarder is performing tricks on a ramp which is located on a cement road.</s>
4,004-11.jpg,0,Yes there is a male skateboarder performing a trick on a ramp.</s>
4,004-11.jpg,1,Yes there is a ramp in the image.</s>
4,004-11.jpg,2,Yes the skateboarder is male.</s>
4,004-11.jpg,3,Yes the skateboarder is attempting to pull off an airborne trick as they have jumped high into the air from the half-pipe ramp. This requires skill balance and coordination to execute such a maneu
4,004-11.jpg,4,Yes the skateboarder is on the ramp.</s>
4,004-12.jpg,0,No there is a male bicyclist who is performing tricks on a ramp.</s>
4,004-12.jpg,1,Yes there is a ramp where the cyclist is performing a trick on his bike.</s>
4,004-12.jpg,2,Yes the skateboarder is male.</s>
4,004-12.jpg,3,Yes the skateboarder is attempting to pull off a trick likely as part of a routine or performance.</s>
4,004-12.jpg,4,Yes the skateboarder is on the ramp performing a trick on his skateboard.</s>
4,004-13.jpg,0,Yes there is a male skateboarder performing tricks on his skateboard.</s>
